,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
206,LMRKO,Landmark Infrastructure Partners LP Perpetual Preferred Units Series B 7.90%,,None,Real Estate - Services,25.3,USD,0,https://images.financialmodelingprep.com/symbol/LMRKO.png,3778,5.501195912154817,0,3573,62931000,29086000,"[{'period': '2020', 'revenue': 58.84, 'unit': 'M', 'net_profit': 29.09}, {'period': '2019', 'revenue': 59.34, 'unit': 'M', 'net_profit': 21.57}, {'period': '2018', 'revenue': 64.77, 'unit': 'M', 'net_profit': 115.79}, {'period': '2017', 'revenue': 52.62, 'unit': 'M', 'net_profit': 19.26}]","[{'period': ""Q3 '21"", 'revenue': 17.41, 'unit': 'M', 'net_profit': 2.17}, {'period': ""Q2 '21"", 'revenue': 17.57, 'unit': 'M', 'net_profit': 5.44}, {'period': ""Q1 '21"", 'revenue': 17.28, 'unit': 'M', 'net_profit': 5.94}, {'period': ""Q4 '20"", 'revenue': 16.95, 'unit': 'M', 'net_profit': 6.19}, {'period': ""Q3 '20"", 'revenue': 14.23, 'unit': 'M', 'net_profit': 5.65}, {'period': ""Q2 '20"", 'revenue': 13.84, 'unit': 'M', 'net_profit': 18.62}]",1.14,1.14,894778000,20813000,10447000,523389000,7171000,65981000,225378000,10447000,33008000,0.08946903727299482,0.3481344148319815,0.3411764705882352,"[0.494, 0.532]","['2021-10-29', '2016-10-28']",__nan__,0.5849372693561978
207,LMRKP,Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units,,None,Real Estate - Services,25.47,USD,0,https://images.financialmodelingprep.com/symbol/LMRKP.png,5321,5.538160469667319,0,40040,62931000,29086000,"[{'period': '2020', 'revenue': 58.84, 'unit': 'M', 'net_profit': 29.09}, {'period': '2019', 'revenue': 59.34, 'unit': 'M', 'net_profit': 21.57}, {'period': '2018', 'revenue': 64.77, 'unit': 'M', 'net_profit': 115.79}, {'period': '2017', 'revenue': 52.62, 'unit': 'M', 'net_profit': 19.26}]","[{'period': ""Q3 '21"", 'revenue': 17.41, 'unit': 'M', 'net_profit': 2.17}, {'period': ""Q2 '21"", 'revenue': 17.57, 'unit': 'M', 'net_profit': 5.44}, {'period': ""Q1 '21"", 'revenue': 17.28, 'unit': 'M', 'net_profit': 5.94}, {'period': ""Q4 '20"", 'revenue': 16.95, 'unit': 'M', 'net_profit': 6.19}, {'period': ""Q3 '20"", 'revenue': 14.23, 'unit': 'M', 'net_profit': 5.65}, {'period': ""Q2 '20"", 'revenue': 13.84, 'unit': 'M', 'net_profit': 18.62}]",1.14,1.14,894778000,20813000,10447000,523389000,7171000,65981000,225378000,10447000,33008000,0.08946903727299482,0.3481344148319815,0.3411764705882352,"[0.5, 0.561]","['2021-09-30', '2016-06-29']",__nan__,0.5849372693561978
208,LMST,Limestone Bancorp Inc. Common Stock,"Limestone Bancorp, Inc. operates as the bank holding company for Limestone Bank, Inc. that provides a range of personal and business banking products and services. The company's deposit products include savings, interest checking, and money market accounts, as well as fixed rate certificates with varying maturities. It also provides commercial loans for equipment purchases, working capital, and other financing needs of business enterprises; and commercial real estate loans that comprise loans on properties occupied by borrowers and tenants, as well as construction and development loans secured by land under development, or homes and commercial buildings under construction. In addition, the company offers residential real estate loans; consumer loans; agriculture loans secured by livestock, crops, and equipment; and other loans, including loans to municipalities, loans secured by stock, and overdrafts. Further, it provides drive-through banking facilities, automatic teller machines, personalized checks, credit and debit cards, electronic funds transfers through ACH services, domestic and foreign wire transfers, and loan and deposit sweep accounts; and curbside banking, night depository, internet and mobile banking, treasury management, remote deposit, cash management, and vault services. The company primarily serves communities and small to medium-sized businesses, the owners and employees of these businesses, and other executives and professionals. It operates 20 banking offices in 14 counties in Kentucky. The company was formerly known as Porter Bancorp, Inc. and changed its name to Limestone Bancorp, Inc. in May 2018. Limestone Bancorp, Inc. was founded in 1902 and is headquartered in Louisville, Kentucky.",Mr. John T. Taylor,Banks - Regional,23.42,USD,178680525,https://images.financialmodelingprep.com/symbol/LMST.png,10311,9.443548387096774,0,1907,35129000,18342000,"[{'period': '2022', 'revenue': 55.54, 'unit': 'M', 'net_profit': 18.34}, {'period': '2021', 'revenue': 50.5, 'unit': 'M', 'net_profit': 14.91}, {'period': '2020', 'revenue': 45.55, 'unit': 'M', 'net_profit': 9.01}, {'period': '2019', 'revenue': 40.04, 'unit': 'M', 'net_profit': 10.52}]","[{'period': ""Q1 '23"", 'revenue': 13.84, 'unit': 'M', 'net_profit': 4.18}, {'period': ""Q4 '22"", 'revenue': 14.97, 'unit': 'M', 'net_profit': 4.91}, {'period': ""Q3 '22"", 'revenue': 14.57, 'unit': 'M', 'net_profit': 5.81}, {'period': ""Q2 '22"", 'revenue': 13.36, 'unit': 'M', 'net_profit': 4.04}, {'period': ""Q1 '22"", 'revenue': 12.64, 'unit': 'M', 'net_profit': 3.58}, {'period': ""Q4 '21"", 'revenue': 12.43, 'unit': 'M', 'net_profit': 3.44}]",2.4,2.4,1462455000,232670000,224808000,1328597000,7862000,223455000,81813000,7159000,24407000,0.42853076328738154,0.23026359916828762,0.22448979591836732,"[0.05, 0.2]","['2023-02-03', '2006-12-20']",__nan__,0.9084703460961192
209,LNDC,Landec Corporation Common Stock (DE),"Landec Corporation, together with its subsidiaries, designs, develops, manufactures, and sells differentiated health and wellness products for food and biomaterials markets in the United States and internationally. It operates through Lifecore, Curation Foods, and Other segments. The Lifecore segment engages in the manufacture of pharmaceutical-grade sodium hyaluronate (HA) in bulk form, as well as formulated and filled syringes and vials for injectable products used in treating a range of medical conditions and procedures. It also provides services, including technology development, material component changes, analytical method development, formulation development, pilot studies, stability studies, process validation, and production of materials for clinical studies to its partners for HA-based and non-HA based aseptically formulated and filled products. This segment sells its non-HA products for medical use primarily in the ophthalmic, orthopedic, and other markets. The Curation Foods segment engages in processing, marketing, and selling of olive oils and wine vinegars under the O brand; and guacamole and avocado food products under the Yucatan and Cabo Fresh brands, as well as various private labels. Landec Corporation was incorporated in 1986 and is headquartered in Santa Maria, California.",Dr. Albert Bolles,Drug Manufacturers - Specialty & Generic,8.76,USD,263626944,https://images.financialmodelingprep.com/symbol/LNDC.png,64981,-4.035006909258406,-0.32,52474,-46276000,-46276000,"[{'period': '2022', 'revenue': 185.79, 'unit': 'M', 'net_profit': -46.28}, {'period': '2021', 'revenue': 544.16, 'unit': 'M', 'net_profit': -32.66}, {'period': '2020', 'revenue': 590.37, 'unit': 'M', 'net_profit': -38.19}, {'period': '2019', 'revenue': 557.56, 'unit': 'M', 'net_profit': 2.12}]","[{'period': ""Q3 '23"", 'revenue': 49.22, 'unit': 'M', 'net_profit': -15.32}, {'period': ""Q2 '23"", 'revenue': 38.8, 'unit': 'M', 'net_profit': -12.45}, {'period': ""Q1 '23"", 'revenue': 43.35, 'unit': 'M', 'net_profit': -12.06}, {'period': ""Q4 '22"", 'revenue': 47.63, 'unit': 'M', 'net_profit': -35.77}, {'period': ""Q3 '22"", 'revenue': 53.07, 'unit': 'M', 'net_profit': -7.11}, {'period': ""Q2 '22"", 'revenue': 129.49, 'unit': 'M', 'net_profit': -38.44}]",-1.57,-1.57,236656000,83126000,2950000,163100000,30974000,0,37401000,2950000,-8752000,-2.42886781268524,-0.416684524720649,-0.41441441441441434,__nan__,__nan__,__nan__,0.6891859914813062
210,LNSR,LENSAR Inc. Common Stock,"LENSAR, Inc., a commercial-stage medical device company, focuses on designing, developing, and marketing a femtosecond laser system for the treatment of cataracts and the management of pre-existing or surgically induced corneal astigmatism. Its LENSAR Laser System incorporates a range of proprietary technologies designed to assist the surgeon in obtaining visual outcomes, efficiency, and reproducibility by providing imaging, procedure planning, design, and precision. The company was incorporated in 2004 and is headquartered in Orlando, Florida.",Mr. Nicholas T. Curtis,Medical - Devices,7.7,USD,89433960,https://images.financialmodelingprep.com/symbol/LNSR.png,37317,-5.27,0.15,26942,-8714000,-14383000,"[{'period': '2023', 'revenue': 42.16, 'unit': 'M', 'net_profit': -14.38}, {'period': '2022', 'revenue': 35.36, 'unit': 'M', 'net_profit': -19.65}, {'period': '2021', 'revenue': 34.46, 'unit': 'M', 'net_profit': -19.65}, {'period': '2020', 'revenue': 26.38, 'unit': 'M', 'net_profit': -21.18}]","[{'period': ""Q3 '24"", 'revenue': 13.54, 'unit': 'M', 'net_profit': -1.5}, {'period': ""Q2 '24"", 'revenue': 12.64, 'unit': 'M', 'net_profit': -9.04}, {'period': ""Q1 '24"", 'revenue': 10.59, 'unit': 'M', 'net_profit': -2.16}, {'period': ""Q4 '23"", 'revenue': 12.11, 'unit': 'M', 'net_profit': -3.93}, {'period': ""Q3 '23"", 'revenue': 9.79, 'unit': 'M', 'net_profit': 2.57}, {'period': ""Q2 '23"", 'revenue': 12.01, 'unit': 'M', 'net_profit': -8.75}]",-1.31,-1.31,69585000,46444000,24064000,22409000,4324000,492000,11632000,20621000,-9895000,0.4804126170174706,0.2680779604091395,0.32124352331606215,__nan__,__nan__,__nan__,0.32203779550190414
211,LNT,Alliant Energy Corporation Common Stock,"Alliant Energy Corporation operates as a utility holding company that provides regulated electricity and natural gas services. It operates through three segments: Utility Electric Operations, Utility Gas Operations, and Utility Other. The company, through its subsidiary, Interstate Power and Light Company (IPL), primarily generates and distributes electricity, and distributes and transports natural gas to retail customers in Iowa; sells electricity to wholesale customers in Minnesota, Illinois, and Iowa; and generates and distributes steam in Cedar Rapids, Iowa. Alliant Energy Corporation, through its other subsidiary, Wisconsin Power and Light Company (WPL), generates and distributes electricity, and distributes and transports natural gas to retail customers in Wisconsin; and sells electricity to wholesale customers in Wisconsin. As of December 31, 2021, IPL supplied electric and natural gas service to approximately 500,000 and 225,000 retail customers respectively; and WPL supplied electric and natural gas service to approximately 485,000 and 200,000 retail customers, respectively. It serves retail customers in the farming, agriculture, industrial manufacturing, chemical, and packaging and food industries. In addition, the company owns and operates a short-line rail freight service in Iowa; a barge, rail, and truck freight terminal on the Mississippi River; and a rail-served warehouse in Iowa, as well as offers freight brokerage services. Further, it holds interests in a 347 megawatt (MW) natural gas-fired electric generating unit near Sheboygan Falls, Wisconsin; and a 225 MW wind farm located in Oklahoma. The company was incorporated in 1981 and is headquartered in Madison, Wisconsin.",Ms. Lisa M. Barton,Regulated Electric,61.83,USD,15865516170,https://images.financialmodelingprep.com/symbol/LNT.png,1539123,24.06,-0.45,1030335,1777000000,703000000,"[{'period': '2023', 'revenue': 4030.0000000000005, 'unit': 'M', 'net_profit': 703.0}, {'period': '2022', 'revenue': 4210.0, 'unit': 'M', 'net_profit': 686.0}, {'period': '2021', 'revenue': 3670.0, 'unit': 'M', 'net_profit': 674.0}, {'period': '2020', 'revenue': 3420.0, 'unit': 'M', 'net_profit': 624.0}]","[{'period': ""Q3 '24"", 'revenue': 1080.0, 'unit': 'M', 'net_profit': 295.0}, {'period': ""Q2 '24"", 'revenue': 894.0, 'unit': 'M', 'net_profit': 87.0}, {'period': ""Q1 '24"", 'revenue': 1030.0, 'unit': 'M', 'net_profit': 158.0}, {'period': ""Q4 '23"", 'revenue': 961.0, 'unit': 'M', 'net_profit': 121.0}, {'period': ""Q3 '23"", 'revenue': 1080.0, 'unit': 'M', 'net_profit': 259.0}, {'period': ""Q2 '23"", 'revenue': 912.0, 'unit': 'M', 'net_profit': 160.0}]",2.78,2.78,21237000000,1272000000,62000000,14460000000,259000000,603000000,2304000000,62000000,-987000000,0.13040712468193386,0.02478134110787172,0.01831501831501825,"[0.48, 0.76]","['2024-10-31', '1987-01-26']",__nan__,0.6808871309506993
212,LNTH,Lantheus Holdings Inc. Common Stock,"Lantheus Holdings, Inc. develops, manufactures, and commercializes diagnostic and therapeutic products that assist clinicians in the diagnosis and treatment of heart, cancer, and other diseases worldwide. It provides DEFINITY, a microbubble ultrasound enhancing agent used in ultrasound exams of the heart; TechneLite, a technetium generator for nuclear medicine; Xenon-133 to assess pulmonary function; Neurolite to identify the area within the brain where blood flow has been blocked or reduced due to stroke; Cardiolite, an injectable Tc-99m-labeled imaging agent; Thallium-201 to detect cardiovascular disease; and Gallium-67 to detect various infections and cancerous tumors. The company also offers AZEDRA, a radiotherapeutic to treat adult and pediatric patients; Automated Bone Scan Index that calculates the disease burden of prostate cancer by quantifying the hotspots on bone scans; and Cobalt (Co 57), a non-pharmaceutical radiochemical; RELISTOR for opioid-induced constipation; and PYLARIFY for visualization of lymph nodes, bone, and soft tissue metastases to determine the presence or absence of recurrent and/or metastatic prostate cancer. It also develops flurpiridaz F 18 to assess blood flow to the heart; 1095, a PSMA-targeted iodine-131 labeled small molecule; LMI 1195 for neuroblastoma tumors in pediatric and adults; PYLARIFY AI, an AI-based medical device software to perform standardized quantitative assessment of PSMA PET/CT images in prostate cancer; and leronlimab, an investigational humanized monoclonal antibody. The company serves radio pharmacies, distributors, integrated delivery networks, hospitals, clinics, and group practices. It has strategic partnerships with NanoMab Technology Limited; Bausch Health Companies, Inc.; GE Healthcare Limited; Curium; Bayer AG; CytoDyn Inc.; ROTOP; FUJIFILM; Regeneron Pharmaceuticals, Inc.; and POINT Biopharma US Inc. The company was founded in 1956 and is headquartered in North Billerica, Massachusetts.",Mr. Brian A. Markison,Drug Manufacturers - Specialty & Generic,88.51,USD,6153817068,https://images.financialmodelingprep.com/symbol/LNTH.png,956328,14.7,-1.07,1321856,491005000,326661000,"[{'period': '2023', 'revenue': 1300.0, 'unit': 'M', 'net_profit': 326.66}, {'period': '2022', 'revenue': 935.06, 'unit': 'M', 'net_profit': 28.07}, {'period': '2021', 'revenue': 425.21, 'unit': 'M', 'net_profit': -71.28}, {'period': '2020', 'revenue': 339.41, 'unit': 'M', 'net_profit': -13.47}]","[{'period': ""Q3 '24"", 'revenue': 378.73, 'unit': 'M', 'net_profit': 131.09}, {'period': ""Q2 '24"", 'revenue': 394.09, 'unit': 'M', 'net_profit': 62.07}, {'period': ""Q1 '24"", 'revenue': 369.98, 'unit': 'M', 'net_profit': 131.07}, {'period': ""Q4 '23"", 'revenue': 354.0, 'unit': 'M', 'net_profit': 103.38}, {'period': ""Q3 '23"", 'revenue': 319.95, 'unit': 'M', 'net_profit': 131.96}, {'period': ""Q2 '23"", 'revenue': 321.7, 'unit': 'M', 'net_profit': 94.13}]",4.79,4.65,1651149000,1085819000,713656000,835257000,284292000,0,187350000,713656000,258705000,5.000085540063299,10.638614743292836,10.682926829268293,__nan__,__nan__,__nan__,0.5058640982733842
213,LOAN,Manhattan Bridge Capital Inc,"Manhattan Bridge Capital, Inc., a real estate finance company, originates, services, and manages a portfolio of first mortgage loans in the United States. It offers short-term, secured, and non-banking loans to real estate investors to fund their acquisition, renovation, rehabilitation, or enhancement of properties in the New York metropolitan area, including New Jersey and Connecticut, and in Florida. The company's loans are primarily secured by collateral consisting of real estate and accompanied by personal guarantees from the principals of the borrowers. It qualifies as a real estate investment trust for federal income tax purposes. The company generally would not be subject to federal corporate income taxes if it distributes at least 90% of its taxable income to its stockholders. Manhattan Bridge Capital, Inc. was founded in 1989 and is headquartered in Great Neck, New York.",Mr. Assaf  Ran,REIT - Mortgage,5.47,USD,62569689,https://images.financialmodelingprep.com/symbol/LOAN.png,17930,11.16,0.07,26224,7972933,5476171,"[{'period': '2023', 'revenue': 7.3, 'unit': 'M', 'net_profit': 5.48}, {'period': '2022', 'revenue': 6.76, 'unit': 'M', 'net_profit': 5.21}, {'period': '2021', 'revenue': 5.77, 'unit': 'M', 'net_profit': 4.42}, {'period': '2020', 'revenue': 5.66, 'unit': 'M', 'net_profit': 4.23}]","[{'period': ""Q3 '24"", 'revenue': 1.78, 'unit': 'M', 'net_profit': 1.4}, {'period': ""Q2 '24"", 'revenue': 2.44, 'unit': 'M', 'net_profit': 1.41}, {'period': ""Q1 '24"", 'revenue': 2.57, 'unit': 'M', 'net_profit': 1.48}, {'period': ""Q4 '23"", 'revenue': 2.57, 'unit': 'M', 'net_profit': 1.35}, {'period': ""Q3 '23"", 'revenue': 1.82, 'unit': 'M', 'net_profit': 1.45}, {'period': ""Q2 '23"", 'revenue': 1.82, 'unit': 'M', 'net_profit': 1.42}]",0.48,0.48,76434886,6071578,1691995,33502180,1395905,0,1582365,104222,5603381,0.13582310471371262,0.05073796879275205,0.0666666666666666,"[0.115, 0.25]","['2024-12-31', '2003-12-11']",__nan__,0.438310066950319
214,LOB,Live Oak Bancshares Inc. Common Stock,"Live Oak Bancshares, Inc. operates as the bank holding company for Live Oak Banking Company that provides various commercial banking products and services to individuals, small businesses, and professionals in North Carolina, the United States. The company accepts various deposit products, including noninterest-bearing demand, as well as interest-bearing checking, money market, savings, and time deposits. It also offers commercial and industrial loans; construction and development loans; owner occupied and non-owner occupied collateral commercial real estate loans; and commercial land loans. In addition, the company provides settlement, accounting, and securitization services for government guaranteed loans; wealth and investment management services to high-net-worth individuals and families; investment advisory services to a series of funds focused on providing venture capital to new and emerging financial technology companies; and an on-site restaurant location to company employees and business visitors. Live Oak Bancshares, Inc. was incorporated in 2008 and is headquartered in Wilmington, North Carolina.",Mr. James S. Mahan III,Banks - Regional,45.92,USD,2075097248,https://images.financialmodelingprep.com/symbol/LOB.png,201004,24.96,-1.15,91345,104101000,73898000,"[{'period': '2023', 'revenue': 119.49, 'unit': 'M', 'net_profit': 73.9}, {'period': '2022', 'revenue': 391.86, 'unit': 'M', 'net_profit': 176.21}, {'period': '2021', 'revenue': 441.99, 'unit': 'M', 'net_profit': 167.0}, {'period': '2020', 'revenue': 284.62, 'unit': 'M', 'net_profit': 59.54}]","[{'period': ""Q3 '24"", 'revenue': 126.34, 'unit': 'M', 'net_profit': 13.03}, {'period': ""Q2 '24"", 'revenue': 123.42, 'unit': 'M', 'net_profit': 26.96}, {'period': ""Q1 '24"", 'revenue': 118.25, 'unit': 'M', 'net_profit': 6.69}, {'period': ""Q4 '23"", 'revenue': 101.12, 'unit': 'M', 'net_profit': 16.16}, {'period': ""Q3 '23"", 'revenue': 124.84, 'unit': 'M', 'net_profit': 39.79}, {'period': ""Q2 '23"", 'revenue': 107.07, 'unit': 'M', 'net_profit': 17.54}]",1.67,1.64,11271423000,1708700000,1708700000,10368757000,0,0,0,582540000,573232000,-0.5495549680451046,-0.5806206301643512,-0.6143187066974596,"[0.03, 0.01]","['2024-12-02', '2015-09-23']",__nan__,0.9199155244195875
215,LOCO,El Pollo Loco Holdings Inc. Common Stock,"El Pollo Loco Holdings, Inc., through its subsidiary, El Pollo Loco, Inc., develops, franchises, licenses, and operates quick-service restaurants under the El Pollo Loco name. As of May 04, 2022, the company operated 480 restaurants comprising 189 company-operated and 291 franchised restaurants located in California, Nevada, Arizona, Texas, Utah, and Louisiana. It also licenses one restaurant in the Philippines. The company was formerly known as Chicken Acquisition Corp. and changed its name to El Pollo Loco Holdings, Inc. in April 2014. El Pollo Loco Holdings, Inc. was founded in 1975 and is headquartered in Costa Mesa, California.",Ms. Elizabeth Goodwin Williams,Restaurants,12.51,USD,374539392,https://images.financialmodelingprep.com/symbol/LOCO.png,221415,15.84,-0.14,174741,55094000,25554000,"[{'period': '2023', 'revenue': 468.66, 'unit': 'M', 'net_profit': 25.55}, {'period': '2022', 'revenue': 469.96, 'unit': 'M', 'net_profit': 20.8}, {'period': '2021', 'revenue': 454.36, 'unit': 'M', 'net_profit': 29.12}, {'period': '2020', 'revenue': 426.09, 'unit': 'M', 'net_profit': 24.47}]","[{'period': ""Q3 '24"", 'revenue': 120.39, 'unit': 'M', 'net_profit': 6.19}, {'period': ""Q2 '24"", 'revenue': 122.18, 'unit': 'M', 'net_profit': 7.63}, {'period': ""Q1 '24"", 'revenue': 116.15, 'unit': 'M', 'net_profit': 5.91}, {'period': ""Q4 '23"", 'revenue': 112.25, 'unit': 'M', 'net_profit': 4.35}, {'period': ""Q3 '23"", 'revenue': 120.4, 'unit': 'M', 'net_profit': 9.23}, {'period': ""Q2 '23"", 'revenue': 121.49, 'unit': 'M', 'net_profit': 7.06}]",0.75,0.74,592301000,25134000,7288000,341605000,10301000,0,72581000,7288000,19356000,0.23781707070480126,0.22849862987356376,0.3157894736842106,"[1.5, 1.5]","['2022-10-21', '2022-10-21']",__nan__,0.5767422307239056
216,LOGC,LogicBio Therapeutics Inc. Common Stock,"ContextLogic Inc. operates as a mobile ecommerce company in Europe, North America, South America, and internationally. The company operates Wish, an ecommerce platform that connects consumers to merchants. It also provides marketplace and logistics services to merchants. ContextLogic Inc. was incorporated in 2010 and is headquartered in San Francisco, California.",Mr. Rishi  Bajaj,Specialty Retail,7.58,USD,199241058,https://images.financialmodelingprep.com/symbol/LOGC.png,270906,-1.34,0.29,493433,-324000000,-317000000,"[{'period': '2023', 'revenue': 287.0, 'unit': 'M', 'net_profit': -317.0}, {'period': '2022', 'revenue': 571.0, 'unit': 'M', 'net_profit': -384.0}, {'period': '2021', 'revenue': 2080.0, 'unit': 'M', 'net_profit': -361.0}, {'period': '2020', 'revenue': 2540.0, 'unit': 'M', 'net_profit': -745.0}]","[{'period': ""Q3 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.0}, {'period': ""Q2 '24"", 'revenue': 7.0, 'unit': 'M', 'net_profit': -13.0}, {'period': ""Q1 '24"", 'revenue': 36.0, 'unit': 'M', 'net_profit': -59.0}, {'period': ""Q4 '23"", 'revenue': 53.0, 'unit': 'M', 'net_profit': -68.0}, {'period': ""Q3 '23"", 'revenue': 60.0, 'unit': 'M', 'net_profit': -80.0}, {'period': ""Q2 '23"", 'revenue': 78.0, 'unit': 'M', 'net_profit': -80.0}]",-13.36,-13.36,423000000,410000000,382000000,206000000,7000000,0,196000000,238000000,-344000000,0.17346938775510204,0.17447916666666666,0.22008172796263864,__nan__,__nan__,__nan__,0.48699763593380613
217,LOGI,Logitech International S.A. Ordinary Shares,"Logitech International S.A., through its subsidiaries, designs, manufactures, and markets products that connect people to digital and cloud experiences worldwide. The company offers pointing devices, such as wireless mouse; corded and cordless keyboards, living room keyboards, and keyboard-and-mouse combinations; PC webcams; and keyboards for tablets and smartphones, as well as other accessories for mobile devices. It also provides keyboards, mice, headsets, and simulation products, such as steering wheels and flight sticks for gamers; video conferencing products, such as ConferenceCams, which combine enterprise-quality audio and high-definition video to bring video conferencing to businesses of any size; webcams and headsets that turn desktop into collaboration space; and controller for video conferencing room solutions. In addition, the company offers portable wireless Bluetooth and Wi-Fi connected speakers, mobile speakers, PC speakers, PC headsets, microphones, in-ear headphones, and wireless audio wearables; home entertainment controllers, and home security cameras. Its channel network includes consumer electronics distributors, retailers, e-tailers, mass merchandisers, specialty stores, computer and telecommunications stores, value-added resellers, and online merchants. The company sells its products under the Logitech, Logitech G, ASTRO Gaming, Streamlabs, Blue Microphones, Ultimate Ears, and Jaybird brands. Logitech International S.A. was incorporated in 1981 and is headquartered in Lausanne, Switzerland.",Ms. Johanna W. Faber,Computer Hardware,81.76,USD,12077914240,https://images.financialmodelingprep.com/symbol/LOGI.png,587017,18.25,-0.47,291812,682087000,612143000,"[{'period': '2024', 'revenue': 4300.0, 'unit': 'M', 'net_profit': 612.14}, {'period': '2023', 'revenue': 4540.0, 'unit': 'M', 'net_profit': 364.57}, {'period': '2022', 'revenue': 5480.0, 'unit': 'M', 'net_profit': 644.51}, {'period': '2021', 'revenue': 5250.0, 'unit': 'M', 'net_profit': 947.26}]","[{'period': ""Q2 '25"", 'revenue': 1120.0, 'unit': 'M', 'net_profit': 145.48}, {'period': ""Q1 '25"", 'revenue': 1090.0, 'unit': 'M', 'net_profit': 141.83}, {'period': ""Q4 '24"", 'revenue': 980.35, 'unit': 'M', 'net_profit': 167.62}, {'period': ""Q3 '24"", 'revenue': 1260.0, 'unit': 'M', 'net_profit': 244.68}, {'period': ""Q2 '24"", 'revenue': 1060.0, 'unit': 'M', 'net_profit': 137.12}, {'period': ""Q1 '24"", 'revenue': 974.5, 'unit': 'M', 'net_profit': 62.73}]",3.9,3.87,3604704000,2631340000,1520842000,1371051000,541715000,28662000,1085889000,1520842000,1089219000,0.12956176275273204,0.6790591784955085,0.6666666666666667,"[1.365, 0.79]","['2024-09-23', '2012-09-13']",__nan__,0.3803505086686729
218,LOOP,Loop Industries Inc. Common Stock,"Loop Industries, Inc., a technology company, focuses on depolymerizing waste polyethylene terephthalate (PET) plastics and polyester fibers into base building blocks. It polymerized monomers into virgin-quality PET resins for use in food-grade plastic packaging, such as plastic bottles for water and carbonated soft drinks, and containers for food and other consumer products; and polyester fibers, including textiles, clothing, and apparel. The company was incorporated in 2010 and is based in Terrebonne, Canada.",Mr. Daniel  Solomita,Chemicals - Specialty,1.385,USD,65954116,https://images.financialmodelingprep.com/symbol/LOOP.png,35315,-3.46,-0.005,9957,-20355000,-21087000,"[{'period': '2023', 'revenue': 0.153, 'unit': 'M', 'net_profit': -21.09}, {'period': '2022', 'revenue': 0.17284, 'unit': 'M', 'net_profit': -42.41}, {'period': '2021', 'revenue': 0.0, 'unit': 'M', 'net_profit': -45.07}, {'period': '2020', 'revenue': 0.0, 'unit': 'M', 'net_profit': -36.46}]","[{'period': ""Q2 '24"", 'revenue': 0.023, 'unit': 'M', 'net_profit': -4.84}, {'period': ""Q1 '24"", 'revenue': 0.006, 'unit': 'M', 'net_profit': -5.19}, {'period': ""Q4 '23"", 'revenue': 0.045, 'unit': 'M', 'net_profit': -5.09}, {'period': ""Q3 '23"", 'revenue': 0.026000000000000002, 'unit': 'M', 'net_profit': -4.24}, {'period': ""Q2 '23"", 'revenue': 0.054, 'unit': 'M', 'net_profit': -4.75}, {'period': ""Q1 '23"", 'revenue': 0.027, 'unit': 'M', 'net_profit': -13.95}]",-0.44,-0.44,20553000,7988000,6958000,6411000,351000,381000,2421000,6958000,-23678000,0.010052478161334552,0.5028101940249796,0.5056179775280899,__nan__,__nan__,__nan__,0.31192526638446944
