,Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,description__profile,ceo__profile,industry__profile,pe__quote,ebitda__income-statement,netIncome__income-statement,revenue__income-statement,eps__income-statement,epsdiluted__income-statement,totalAssets__balance-sheet-statement,totalLiabilities__balance-sheet-statement,cashAndShortTermInvestments__balance-sheet-statement,freeCashFlow__cash-flow-statement,growthEBITDA__income-statement-growth,growthNetIncome__income-statement-growth,growthEPS__income-statement-growth,derived__netIncomeMargin,derived__debtRatio
249,INSM,Insmed Inc. Common Stock,$32.50,1.98,6.488%,3356282670.0,United States,,1313313,Health Care,Major Pharmaceuticals,"Insmed Incorporated, a biopharmaceutical company, focuses on the development and commercialization of therapies for patients with serious and rare diseases. The company offers ARIKAYCE for the treatment of Mycobacterium avium complex lung disease as part of a combination antibacterial drug regimen for adult patients in the United States. It also develops INS1007, an oral reversible inhibitor of dipeptidyl peptidase 1 for the treatment of non-cystic fibrosis bronchiectasis and other inflammatory diseases; and INS1009, an inhaled formulation of a treprostinil prodrug for the treatment of rare pulmonary disorders, including pulmonary arterial hypertension. The company was founded in 1988 and is headquartered in Bridgewater, New Jersey.",Mr. William Lewis,Biotechnology,,-260229000.0,-294090000.0,164413000.0,-3.4778855250709557,-3.4778855250709557,796155000.0,520271000.0,532756000.0,-226170000.0,0.1301921373104251,0.15630049894431405,0.15544369603686392,-1.7887271687761916,0.6534795360199961
250,INTC,Intel Corporation Common Stock,$57.19,0.6875,1.217%,230933220000.0,United States,,25515418,Technology,Semiconductors,"Intel Corporation designs, manufactures, and sells essential technologies for the cloud, smart, and connected devices worldwide. The company operates through DCG, IOTG, Mobileye, NSG, PSG, CCG, and All Other segments. It offers platform products, such as central processing units and chipsets, and system-on-chip and multichip packages; and non-platform or adjacent products comprising accelerators, boards and systems, connectivity products, and memory and storage products. The company also provides Internet of things products, including high-performance compute solutions for targeted verticals and embedded applications; and computer vision and machine learning-based sensing, data analysis, localization, mapping, and driving policy technology. It serves original equipment manufacturers, original design manufacturers, and cloud service providers. The company has collaborations with UC San Francisco's Center for Digital Health Innovation, Fortanix, and Microsoft Azure to establish a computing platform with privacy-preserving analytics to accelerate the development and validation of clinical algorithms. Intel Corporation was founded in 1968 and is headquartered in Santa Clara, California.",Mr. Robert Swan,Semiconductors,12.416966,36115000000.0,20899000000.0,77867000000.0,4.731491962870726,4.731491962870726,153091000000.0,72053000000.0,23895000000.0,20931000000.0,0.09902315815099967,-0.007079057392626378,-0.007079057392625988,0.26839354283586114,0.47065470863734643
251,INTU,Intuit Inc. Common Stock,$394.07,2.03,0.518%,107912081118.0,United States,1993.0,975355,Technology,Computer Software: Prepackaged Software,"Intuit Inc. provides financial management and compliance products and services for consumers, small businesses, self-employed, and accounting professionals in the United States, Canada, and internationally. The company operates in three segments: Small Business & Self-Employed, Consumer, and Strategic Partner. The Small Business & Self-Employed segment provides QuickBooks online services and desktop software solutions comprising QuickBooks Online Advanced, a cloud-based solution; QuickBooks Enterprise, a hosted solution; QuickBooks Self-Employed solution; and QuickBooks Online Accountant and QuickBooks Accountant Desktop Plus solutions; payroll solutions, such as online payroll processing, direct deposit of employee paychecks, payroll reports, electronic payment of federal and state payroll taxes, and electronic filing of federal and state payroll tax forms. This segment also offers payment-processing solutions, including credit and debit cards, and ACH payment services; and financial supplies and financing for small businesses. Its Consumer segment provides TurboTax income tax preparation products and services; and personal finance. The company's Strategic Partner segment offers Lacerte, ProSeries, and ProFile desktop tax-preparation software products; and ProConnect Tax Online tax products, electronic tax filing service, and bank products and related services. It sells products and services through various sales and distribution channels, including multi-channel shop-and-buy experiences, websites and call centers, mobile application stores, and retail and other channels. Intuit Inc. has a collaboration agreement with Red Hat, Inc. on Argo CD, a declarative continuous delivery tool for Kubernetes deployments. The company was founded in 1983 and is headquartered in Mountain View, California.",Mr. Sasan Goodarzi,Software Application,64.00427,2182000000.0,1826000000.0,7679000000.0,6.99,6.92,10931000000.0,5825000000.0,7050000000.0,2277000000.0,0.17311827956989248,0.17276814386640976,0.1669449081803005,0.23779137908581846,0.5328881163662977
252,IONS,Ionis Pharmaceuticals Inc. Common Stock,$37.33,-2.56,-6.418%,5260889126.0,United States,,4031082,Health Care,Major Pharmaceuticals,"Ionis Pharmaceuticals, Inc. discovers and develops RNA-targeted therapeutics in the United States. The company offers SPINRAZA for spinal muscular atrophy (SMA) in pediatric and adult patients; TEGSEDI, an injection for the treatment of polyneuropathy of hereditary transthyretin-mediated amyloidosis in adults; and WAYLIVRA, a treatment for familial chylomicronemia syndrome and familial partial lipodystrophy. It is involved in developing neurology products that include Tominersen for Huntington's diseases; Tofersen for amyotrophic lateral sclerosis (ALS); IONIS-MAPTRx for Alzheimer's diseases; IONIS-C9Rx for genetic from ALS; ION859 for Parkinson's disease; and IONIS-DNM2-2.5Rx for centronuclear myopathy. The company is also developing severe and rare disease products, such as AKCEA-TTR-LRx for transthyretin amyloidosis and IONIS-GHR-LRx for acromegaly; IONIS-PKK-LRx for hereditary angioedema; IONIS-TMPRSS6-LRx for beta-thalassemia and iron toxicity; IONIS-ENAC-2.5Rx for cystic fibrosis; and ION357 for retinitis pigmentosa. In addition, its cardio metabolic and renal drugs include AKCEA-APO(a)-LRx and AKCEA-APOCIII-LRx for cardiovascular diseases; AKCEA-ANGPTL3-LRx for cardio metabolic disorders; IONIS-GCGRRx for type 2 diabetes; IONIS-AGT-LRX for the treatment of resistant hyper tension; IONIS-FXI-LRx for clotting disorders; IONIS-AZ4-2.5-LRx for cardiovascular diseases; and ION839 for nonalcoholic steatohepatitis. Further, the company develops products for oncology that include IONIS-AR-2.5Rx and danvatirsen for cancers; IONIS-HBVRx and IONIS-HBV-LRx for hepatitis B virus infection; and IONIS-FB-LRx for compliment meditated disease. It has a collaboration agreement with AstraZeneca; Biogen Inc.; and Roche. Ionis Pharmaceuticals, Inc. was founded in 1989 and is based in Carlsbad, California.",Dr. Stanley Crooke,Biotechnology,,-154900000.0,-451286000.0,729264000.0,-3.2234714285714285,-3.2234714285714285,2389755000.0,1546408000.0,1892375000.0,-5156000.0,-1.4056279901643722,-2.534224500758127,-2.52050539083558,-0.6188239101340529,0.647098970396547
253,IOSP,Innospec Inc. Common Stock,$102.77,2.8,2.801%,2553036902.0,United States,,87082,Basic Industries,Industrial Specialties,"Innospec Inc. develops, manufactures, blends, markets, and supplies specialty chemicals worldwide. It operates through four segments: Fuel Specialties, Performance Chemicals, Oilfield Services, and Octane Additives. The Fuel Specialties segment offers a range of specialty chemical products used as additives in various fuels. Its products are used in the operation of automotive, marine, and aviation engines; power station generators; and heating oil. The Performance Chemicals segment provides technology-based solutions for its customers' processes or products focused in the personal care, home care, agrochemical, and metal extraction markets. The Oilfield Services segment develops and markets products to prevent loss of mud in drilling operations; chemical solutions for fracturing, stimulation, and completion operations; and products for oil and gas production, which enable flow assurance and maintain asset integrity. The Octane Additives segment produces and sells tetra ethyl lead (TEL) for use in automotive gasoline. This segment is also involved in environmental remediation business that manages the cleanup of redundant TEL facilities. The company sells its products primarily to oil and gas exploration and production companies, oil refineries, fuel manufacturers and users, personal care and home care companies, formulators of agrochemical and metal extraction preparations, and other chemical and industrial companies. The company was formerly known as Octel Corp. and changed its name to Innospec Inc. in January 2006. Innospec Inc. was founded in 1938 and is headquartered in Englewood, Colorado.",Mr. Patrick Williams,Specialty Chemicals,131.23036,120800000.0,28700000.0,1193100000.0,1.1606276285991588,1.1606276285991588,1397400000.0,452500000.0,105300000.0,116200000.0,-0.3883544303797468,-0.7442067736185384,-0.7442069682218642,0.024054982817869417,0.32381565764992126
254,IOVA,Iovance Biotherapeutics Inc. Common Stock,$28.61,-0.61,-2.088%,4353334249.0,United States,,1864281,Health Care,Major Pharmaceuticals,"Iovance Biotherapeutics, Inc., a clinical-stage biotechnology company, focuses on developing and commercializing cancer immunotherapy products to harness the power of a patient's immune system to eradicate cancer cells. The company's lead product candidates include lifileucel that is in Phase II clinical trial for the treatment of metastatic melanoma; and LN-145 for the treatment of metastatic cervical cancer. It is also developing tumor infiltrating lymphocytes (TIL) and peripheral blood lymphocyte therapies for the treatment of squamous cell carcinoma of the head and neck, non-small cell lung cancer, and chronic lymphocytic leukemia through its sponsored trials, as well as in other oncology indications through collaborations. Iovance Biotherapeutics, Inc. has collaboration agreements with Moffitt, M.D. Anderson Cancer Center, Ohio State University, and MedImmune; and research collaboration with Cellectis S.A. The company was formerly known as Lion Biotechnologies, Inc. and changed its name to Iovance Biotherapeutics, Inc. in June 2017. Iovance Biotherapeutics, Inc. was founded in 2007 and is headquartered in San Carlos, California.",Dr. Maria Fardis,Biotechnology,,-260797000.0,-259581000.0,0.0,-2.087738064599151,-2.087738064599151,768458000.0,111960000.0,629437000.0,-251925000.0,0.2678327491577663,0.3139616108850149,0.3130428079239936,-inf,0.1456943645586356
255,IPAR,Inter Parfums Inc. Common Stock,$74.14,-0.07,-0.094%,2345426166.0,United States,,51885,Consumer Non-Durables,Package Goods/Cosmetics,"Inter Parfums, Inc., together with its subsidiaries, manufactures, markets, and distributes a range of fragrances and fragrance related products. The company operates in two segments, European Based Operations and United States Based Operations. It offers its fragrance and cosmetic products under the Boucheron, Coach, Jimmy Choo, Karl Lagerfeld, Kate Spade New York, Lanvin, Montblanc, Paul Smith, Repetto, Rochas, S.T. Dupont, Van Cleef & Arpels, Abercrombie & Fitch, Anna Sui, bebe, Dunhill, Hollister, French Connection, Graff, GUESS, Lily Aldridge, MCM, and Oscar de la Renta brand names, as well as under the Intimate and Aziza names. It sells its products to department stores, perfumeries, specialty stores, domestic and international wholesalers, and distributors. The company was formerly known as Jean Philippe Fragrances, Inc. and changed its name to Inter Parfums, Inc. in July 1999. Inter Parfums, Inc. was founded in 1982 and is headquartered in New York, New York.",Mr. Philippe Benacin,Household & Personal Products,42.604996,79150000.0,38219000.0,539009000.0,1.21,1.21,890145000.0,187695000.0,296308000.0,52731000.0,-0.3023727259906924,-0.36564922239373265,-0.3697916666666667,0.07090605166147504,0.21085890500985793
256,IPGP,IPG Photonics Corporation Common Stock,$197.33,7.68,4.05%,10584482442.0,United States,2006.0,637147,Technology,Semiconductors,"IPG Photonics Corporation develops and manufactures a range of high-performance fiber lasers, fiber amplifiers, and diode lasers used in various applications primarily in materials processing worldwide. The company's laser products include high power lasers; fiber pigtailed packaged diodes and fiber coupled direct diode laser systems; high-energy pulsed lasers, multi-wavelength and tunable lasers, and single-polarization and single-frequency lasers; and high power optical fiber delivery cables, fiber couplers, beam switches, chillers, scanners, and other accessories. It also provides erbium-doped fiber and Raman amplifiers, and integrated communications systems, which are deployed in broadband networks; and ytterbium and thulium specialty fiber amplifiers and broadband light sources. In addition, the company offers integrated laser systems; 2D compact flat sheet cutter systems and multi-axis systems; welding seam stepper and picker, a fiber laser welding tool; and specialized fiber laser systems for material processing applications; and optical transceiver and transponder modules for interconnecting electronic equipment, including Ethernet switches, IP routers and SONET/SDH optical transport modules within telecommunications, cable multi-system operator, and data center networking applications. Its lasers and amplifiers are also used in materials processing, advanced communications, and medical applications. The company markets its products to original equipment manufacturers, system integrators, and end users through direct sales force, as well as through agreements with independent sales representatives and distributors. IPG Photonics Corporation was founded in 1990 and is headquartered in Oxford, Massachusetts.",Dr. Valentin Gapontsev,Semiconductor Equipment & Materials,55.289978,326064000.0,159572000.0,1200724000.0,3.0073311848627053,3.0073311848627053,2935700000.0,341589000.0,1391066000.0,197639000.0,-0.15775769880507726,-0.11463985707469179,-0.11549082798155592,0.13289648578690857,0.11635691657866948
257,IRDM,Iridium Communications Inc Common Stock,$38.22,1.32,3.577%,5101561150.0,United States,,1127988,Consumer Services,Telecommunications Equipment,"Iridium Communications Inc. provides mobile voice and data communications services and product to businesses, the United States and foreign governments, non-governmental organizations, and consumers worldwide. The company offers postpaid mobile voice and data satellite communications; prepaid mobile voice satellite communications; push-to-talk; broadband data; and Internet of Things (IoT) services. It also provides other services, such as inbound connections from the public switched telephone network, short message, subscriber identity module, activation, customer reactivation, and other peripheral services. In addition, the company offers voice and data solutions comprising personnel tracking devices; asset tracking devices for equipment, vehicles, and aircrafts; beyond-line-of-sight aircraft communications applications; maritime communications applications; specialized communications solutions for high-value individuals; mobile communications and data devices for the military and intelligence community, such as secure satellite handsets, as well as netted voice, messaging, and paging services; and maintenance services for the department of defense's dedicated gateway. Further, it provides satellite handsets, personal connectivity devices, voice and data modems, broadband data devices, and IoT data devices; various accessories for its devices that include batteries, holsters, earbud headphones, portable auxiliary antennas, antenna adaptors, USB data cables, charging units, and others; and engineering and support services. Iridium Communications Inc. sells its products and services to commercial end users through a wholesale distribution network that include service providers, and value-added resellers and manufacturers. The company was formerly known as Iridium Holdings LLC and changed its name to Iridium Communications Inc. in September 2009. Iridium Communications Inc. was founded in 2000 and is headquartered in McLean, Virginia.",Mr. Matthew Desch,Telecom Services,,338657000.0,-56054000.0,583439000.0,-0.42,-0.42,3360949000.0,1941510000.0,244726000.0,211078000.0,0.10016080565256233,-0.6539855184291261,-0.6673420151787087,-0.09607516809812165,0.577667200543656
258,IRTC,iRhythm Technologies Inc. Common Stock,$74.92,0.1,0.134%,2195384506.0,United States,2016.0,536597,Health Care,Medical/Dental Instruments,"iRhythm Technologies, Inc., a digital healthcare company, provides ambulatory electrocardiogram (ECG) monitoring products for patients at risk for arrhythmias in the United States. It offers Zio service, an ambulatory cardiac monitoring solution that combines a wire-free, patch-based, and wearable biosensor with a cloud-based data analytic platform to help physicians to monitor patients and diagnose arrhythmias. The company's Zio XT and AT monitors, a single-use, wire-free, and wearable patch-based biosensors, records patient's heartbeats and ECG data. It has a development collaboration agreement with Verily Life Sciences LLC to develop various next-generation atrial fibrillation screening, detection, or monitoring products. The company was founded in 2006 and is headquartered in San Francisco, California.",Mr. Kevin King,Medical Instruments & Supplies,,-36773000.0,-43830000.0,265166000.0,-1.58,-1.58,511739000.0,170127000.0,335217000.0,-27310000.0,-0.2833170921847593,-0.19678199677466648,-0.26851851851851855,-0.16529268458248794,0.3324487678289128
259,ISBC,Investors Bancorp Inc. Common Stock,$14.89,0.15,1.018%,3687486805.0,United States,,1635646,Finance,Savings Institutions,"Investors Bancorp, Inc. operates as the bank holding company for Investors Bank that provides various banking products and services to individuals and businesses in the United States. Its deposit products include savings, checking, and money market accounts. The company's loan portfolio comprises multi-family, commercial real estate, commercial and industrial, and construction loans; one-to four-family residential mortgage loans secured by one-to four-family residential real estate; and consumer and other loans primarily consisting of home equity loans, and home equity lines of credit, as well as various insurance products comprising life insurance, fixed annuities, and indexed annuities. As of April 3, 2020, it operated through a network of 154 branches in New Jersey and New York. Investors Bancorp, Inc. was founded in 1926 and is headquartered in Short Hills, New Jersey.",Mr. Kevin Cummings,Banks Regional,14.057568,996465000.0,221580000.0,816204000.0,0.8450717181681014,0.8450717181681014,26023159000.0,23313156000.0,2928869000.0,204456000.0,0.0,0.1334943013238935,0.12676229089080135,0.2714762485849126,0.8958618744173219
260,ISRG,Intuitive Surgical Inc. Common Stock,$842.46,4.06,0.484%,99758121624.0,United States,2000.0,421262,Health Care,Medical/Dental Instruments,"Intuitive Surgical, Inc., together with its subsidiaries, designs, manufactures, and markets da Vinci surgical systems, and related instruments and accessories in the United States and internationally. The company's da Vinci Surgical System include surgeon's consoles, patient-side carts, 3-D vision systems, da Vinci skills simulators, da Vinci Xi integrated table motions, and Firefly fluorescence imaging products that enable surgeons to perform various surgical procedures, including gynecologic, urologic, general, cardiothoracic, and head and neck surgical procedures. It also manufactures EndoWrist instruments, such as forceps, scissors, electrocautery tools, scalpels, and other surgical tools, which incorporate wrist joints for natural dexterity for various surgical procedures. In addition, the company offers EndoWrist Stapler, a wristed stapling instrument for resection, transection, and creation of anastomoses; and EndoWrist One Vessel Sealers that are wristed single-use instruments for bipolar coagulation and mechanical transection of vessels up to 7mm in diameter and tissue bundles that fit in the jaws of the instrument. Additionally, the company sells various accessories comprising sterile drapes for ensuring sterile field during surgery; and vision products that include replacement 3D stereo endoscopes, camera heads, light guides, and other items that facilitate use of the da Vinci Surgical System, as well as Ion endoluminal system for biopsies. Intuitive Surgical, Inc. was founded in 1995 and is headquartered in Sunnyvale, California.",Dr. Gary Guthart,Medical Instruments & Supplies,84.05453,1275000000.0,1066000000.0,4358000000.0,9.087809036658141,8.839137645107794,11168000000.0,1409000000.0,5110000000.0,1143000000.0,-0.19175911251980982,-0.22714420358152687,-0.23951388814576233,0.24460761817347407,0.12616404011461319
261,ITCI,Intra-Cellular Therapies Inc. Common Stock,$33.43,1.05,3.243%,2714500555.0,United States,,334409,Health Care,Major Pharmaceuticals,"Intra-Cellular Therapies, Inc., a biopharmaceutical company, develops novel drugs for the treatment of neuropsychiatric and neurologic diseases, and other disorders of the central nervous system (CNS) in the United States. The company is developing its lead drug candidate, CAPLYTA for the treatment of schizophrenia, bipolar disorder, behavioral disturbances associated with dementia, autism, and other CNS diseases. It is also developing ITI-002 that inhibits the enzyme phosphodiesterase type 1; ITI-214 for Parkinson's disease; and ITI-333, for substance use disorders, pain, and psychiatric comorbidities, including depression and anxiety. Intra-Cellular Therapies, Inc. is headquartered in New York, New York.",Dr. Sharon Mates,Biotechnology,,-230699513.0,-227005663.0,22812979.0,-3.264857409327787,-3.264857409327787,717313674.0,60453570.0,657448059.0,-230339569.0,0.5025884664830457,0.5367067157647784,0.21823037661484695,-9.95072423465607,0.08427773258927168
262,JACK,Jack In The Box Inc. Common Stock,$119.61,-0.76,-0.631%,2730441531.0,United States,,206943,Consumer Services,Restaurants,"Jack in the Box Inc. operates and franchises Jack in the Box quick-service restaurants. As of September 29, 2019, it operated and franchised approximately 2,243 Jack in the Box restaurants in 21 states and Guam. The company was founded in 1951 and is based in San Diego, California.",Mr. Leonard Comma,Restaurants,16.986542,273628000.0,89764000.0,1021506000.0,3.88,3.86,1906494000.0,2699855000.0,199662000.0,123997000.0,0.06302932355363552,-0.049482723932357024,0.07101846126667248,0.08787417792944927,1.416136111626892
263,JAMF,Jamf Holding Corp. Common Stock,$32.74,-0.29,-0.878%,3853184842.0,United States,2020.0,376384,Technology,Computer Software: Prepackaged Software,,Mr. Dean J. Hager,Software,,8077000.0,-22771000.0,269451000.0,-0.20581776529359497,-0.20581776529359497,1078153000.0,262672000.0,194868000.0,48375000.0,2.739351851851852,-0.3015030674846626,0.21069273702114694,-0.0845088717429143,0.24363146974501765
264,JCOM,j2 Global Inc. Common Stock,$117.87,0.17,0.144%,5321766968.0,United States,1999.0,513980,Technology,Telecommunications Equipment,"J2 Global, Inc., together with its subsidiaries, provides Internet services worldwide. The company operates through three segments: Fax and Martech; Voice, Backup, Security, and Consumer Privacy and Protection; and Digital Media. It offers cloud services, which includes online fax services under the eFax, sFax, MyFax, eFax Plus, eFax Pro, eFax Secure, eFax Corporate, and eFax Developer brands; on-demand voice, cloud phone, and unified communications services under the eVoice, Line2, and Onebox names; online backup and disaster recovery, sync storage, veeam services, and synchronization and sharing solutions under the KeepItSafe, LiveDrive, LiveVault, OffsiteDataSync, and SugarSync names; email security, web security, and endpoint protection services under the VIPRE and Excel Micro brands; email marketing and delivery services under the Campaigner and SMTP names; virtual private network services under the IPVanish and Encrypt.me; IP licensing services; and customer support services. The company also operates a portfolio of Web properties and applications, including IGN, Mashable, PC Mag, Humble Bundle, Speedtest, Offers, Black Friday, AskMen, MedPageToday, Everyday Health, What to Expect, and others that offer technology products, gaming and lifestyle products and services, news and commentary related products, speed testing for Internet and network connections, online deals and discounts for consumers, interactive tools and mobile applications, and tools and information for healthcare professionals, as well as professional networking tools, targeted emails, and white papers for IT professionals. It serves sole proprietors, small to medium-sized businesses and enterprises, and government organizations. The company was formerly known as j2 Global Communications, Inc. and changed its name to j2 Global, Inc. in December 2011. J2 Global, Inc. was founded in 1995 and is headquartered in Los Angeles, California.",Mr. Vivek Shah,Software Infrastructure,25.083149,563348000.0,150668000.0,1489593000.0,3.1621454578095842,3.1621454578095842,3665331000.0,2454313000.0,243315000.0,384409000.0,0.061856894319087856,-0.311408279480453,-0.3114082794804533,0.10114709185663466,0.6696020086589725
265,JJSF,J & J Snack Foods Corp. Common Stock,$166.38,-0.06,-0.036%,3167204356.0,United States,1986.0,73880,Consumer Non-Durables,Specialty Foods,"J & J Snack Foods Corp. manufactures, markets, and distributes nutritional snack foods and beverages in the United States, Mexico, and Canada. It operates in three segments: Food Service, Retail Supermarkets, and Frozen Beverages. The company offers soft pretzels under the SUPERPRETZEL, PRETZEL FILLERS, PRETZELFILS, GOURMET TWISTS, MR. TWISTER, SOFT PRETZEL BITES, SOFTSTIX, SOFT PRETZEL BUNS, TEXAS TWIST, BAVARIAN BAKERY, SUPERPRETZEL BAVARIAN, NEW YORK PRETZEL, KIM & SCOTT'S GOURMET PRETZELS, SERIOUSLY TWISTED!, BRAUHAUS, AUNTIE ANNE'S, and LABRIOLA brands, as well as under the private labels. It also provides frozen juice treats and desserts under the LUIGI'S, WHOLE FRUIT, PHILLY SWIRL, SOUR PATCH KIDS, ICEE, and MINUTE MAID brands; churros under the TIO PEPE'S and CALIFORNIA CHURROS brands; and dough enrobed handheld products under the PATIO, SUPREME STUFFERS, and SWEET STUFFERS brands. In addition, the company offers bakery products, including biscuits, fig and fruit bars, cookies, breads, rolls, crumb, muffins, and donuts under the MRS. GOODCOOKIE, READI-BAKE, COUNTRY HOME, MARY B'S, DADDY RAY'S, and HILL & VALLEY brands, as well as under private labels; and frozen beverages under the ICEE, SLUSH PUPPIE, and PARROT ICE brands. Further, it provides funnel cakes under the FUNNEL CAKE FACTORY brand, as well as various other food products; and sells machines and machine parts to other food and beverage companies. The company serves snack bars and food stands in chain, department and mass merchandising stores, malls and shopping centers, fast food and casual dining restaurants, stadiums and sports arenas, leisure and theme parks, convenience stores, movie theatres, warehouse club stores, schools, colleges and other institutions, and independent retailers. It sells its products through a network of food brokers and independent sales distributors; and direct sales force. The company was founded in 1971 and is headquartered in Pennsauken, New Jersey.",Mr. Gerald Shreiber,Packaged Foods,1923.0681,76629000.0,18305000.0,1022038000.0,0.97,0.96,1056553000.0,247055000.0,246960000.0,34326000.0,-0.5371694671611321,-0.8069479745620604,-0.8060492634870743,0.017910292963666714,0.23383114713601683
266,JKHY,Jack Henry & Associates Inc. Common Stock,$158.47,0.65,0.412%,12055964818.0,United States,1985.0,593685,Technology,Retail: Computer Software & Peripheral Equipment,"Jack Henry & Associates, Inc. provides technology solutions and payment processing services primarily for financial services organizations in the United States. The company offers information and transaction processing solutions for banks ranging from community to multi-billion-dollar asset institutions under the Jack Henry Banking brand; core data processing solutions for various credit unions under the Symitar brand; and specialized financial performance, imaging and payments processing, information security and risk management, retail delivery, and online and mobile solutions to financial institutions and corporate entities under the ProfitStars brand. It also provides a suite of integrated applications required to process deposit, loan, and general ledger transactions, as well as to maintain centralized customer/member information; and complementary products and services that enable core bank and credit union clients to respond to evolving customer/member demands. The company's Jack Henry Banking business brand offers SilverLake, a robust primarily designed for commercial-focused banks; CIF 20/20, a parameter-driven, easy-to-use system for banks; and Core Director, a cost-efficient system with point-and-click operation. Its Symitar business brand provides Episys, a robust designed for credit unions; and CruiseNet, a cost-efficient system designed primarily for credit unions. In addition, the company offers electronic payment solutions; purchases and resells hardware systems, including servers, workstations, scanners, and other devices; and provides implementation, training, and support services. Jack Henry & Associates, Inc. was founded in 1976 and is headquartered in Monett, Missouri.",Mr. David Foss,Information Technology Services,40.353275,552432000.0,296668000.0,1697067000.0,3.871451,3.86,2428474000.0,878786000.0,213345000.0,333022000.0,0.0876401308872692,0.09115250933299004,0.0962565966656275,0.17481219067956658,0.36186757609922937
267,KALU,Kaiser Aluminum Corporation Common Stock,$137.60,0.12,0.087%,2175754454.0,United States,,157118,Basic Industries,Aluminum,"Kaiser Aluminum Corporation manufactures and sells semi-fabricated specialty aluminum mill products. The company offers rolled, extruded, and drawn aluminum products used principally for aerospace and defense, automotive, consumer durables, electronics, electrical, and machinery and equipment applications. Its aerospace and high strength products include heat treat plates and sheets, hard alloy extruded shapes, cold finish rods and bars, seamless drawn tubes, and billets for aerospace and defense industries. The company's automotive extrusions include extruded aluminum products for structural components, crash management systems, anti-lock braking systems, and drawn tubes for drive shafts, as well as offers fabrication services, including sawing and cutting to length. Its general engineering products comprise alloy plate, sheet, rod, bar, tube, wire, and standard extrusion shapes used in various applications, including the production of military vehicles, ordnances, semiconductor manufacturing cells, electronic devices, after-market motor sport parts, tooling plates, parts for machinery and equipment, bolts, screws, nails, and rivets. The company also offers extruded, drawn, and cast billet aluminum products for industrial end uses. It sells its products directly to customers through sales personnel located in the United States, Canada, Western Europe, and China, as well as through independent sales agents in other regions of Asia, Latin America, and the Middle East. Kaiser Aluminum Corporation was founded in 1946 and is based in Foothill Ranch, California.",Mr. Jack Hockema,Aluminum,500.97742,137600000.0,28800000.0,1172700000.0,1.8003375632931176,1.8003375632931176,1864700000.0,1132300000.0,780300000.0,206000000.0,-0.312,-0.535483870967742,-0.5359954733780619,0.024558710667689946,0.6072290448865769
268,KDP,Keurig Dr Pepper Inc. Common Stock,$36.33,0.335,0.931%,51493768600.0,United States,,3684787,Consumer Non-Durables,Beverages (Production/Distribution),"Keurig Dr Pepper Inc. operates as a beverage company in the United States and internationally. It operates through four segments: Coffee Systems, Packaged Beverages, Beverage Concentrates, and Latin America Beverages. The Coffee Systems segment provides single-serve brewing systems and specialty coffee to home, offices, restaurants, cafeterias, convenience stores, and hotels, as well as produces and sells range of other specialty beverages in K-Cup pods, such as hot and iced teas, hot cocoa, and other beverages. This segment also develops and sells Keurig brewers, brewer accessories, and other coffee-related equipment; and provides whole beans and ground coffee in bags, fractional packages, and cans. The Packaged Beverages segment manufactures and distributes packaged beverages for its brands, as well as for allied brands; and various private label beverages. The Beverage Concentrates segment manufactures and sells beverage concentrates. This segment also manufactures beverage concentrates into syrup. The Latin America Beverages segment offers carbonated mineral water, flavored carbonated soft drinks (CSD), bottled water, and vegetable juice. The company offers its CSD and non-carbonated beverages products under the Snapple, Mott's, Bai, Clamato, Hawaiian Punch, Core, Yoo-Hoo, ReaLemon, Vita Coco coconut water, evian, Mr and Mrs T mixers, Forto Coffee, A Shoc, Dr Pepper, Canada Dry, 7UP, A&W, Sunkist soda, Squirt, Big Red, RC Cola, Vernors, Crush, Schweppes, Mistic, Nantucket Nectars, and Sun Drop brands. It distributes its products through retail channels, including supermarkets, fountains, mass merchandisers, club stores, vending machines, convenience stores, gas stations, small groceries, drug chains, and dollar stores, as well as on-premise channels. The company was founded in 1981 and is headquartered in Burlington, Massachusetts.",Mr. Robert Gamgort,Beverages Non-Alcoholic,34.257145,3042000000.0,1325000000.0,11618000000.0,0.94,0.93,49779000000.0,25949000000.0,240000000.0,1939000000.0,0.06289308176100629,0.05661881977671451,0.0561797752808988,0.11404716818729557,0.5212840756142149
