,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
196,ALRN,Aileron Therapeutics Inc. Common Stock,,,,,,,,,,-0.7326388888888888,0.18,63394,,,[],"[{'period': ""Q3 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -5.58}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -6.82}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -5.5}, {'period': ""Q4 '24"", 'revenue': 0.126, 'unit': 'M', 'net_profit': -40.98}, {'period': ""Q3 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -5.85}, {'period': ""Q2 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -8.94}]",,,,,,,,,,,,,,,,,__nan__,__nan__
197,ALRS,Alerus Financial Corporation Common Stock,,,,,,,,,,34.66,-0.59,80552,,,[],"[{'period': ""Q4 '25"", 'revenue': 32.28, 'unit': 'M', 'net_profit': -33.05}, {'period': ""Q3 '25"", 'revenue': 99.05, 'unit': 'M', 'net_profit': 16.92}, {'period': ""Q2 '25"", 'revenue': 101.25, 'unit': 'M', 'net_profit': 20.25}, {'period': ""Q1 '25"", 'revenue': 95.28, 'unit': 'M', 'net_profit': 13.31}, {'period': ""Q4 '24"", 'revenue': 96670.0, 'unit': 'K', 'net_profit': -66.0}, {'period': ""Q3 '24"", 'revenue': 79.89, 'unit': 'M', 'net_profit': 5.21}]",,,,,,,,,,,,,,,,,__nan__,__nan__
198,ALSK,Alaska Communications Systems Group Inc. Common Stock,,,,,,,,,,0.0,0.00999999,878092,,,[],"[{'period': ""Q1 '21"", 'revenue': 60670.0, 'unit': 'K', 'net_profit': 606.0}, {'period': ""Q4 '20"", 'revenue': 62.33, 'unit': 'M', 'net_profit': -8.2}, {'period': ""Q3 '20"", 'revenue': 60.51, 'unit': 'M', 'net_profit': 2.3}, {'period': ""Q2 '20"", 'revenue': 59.46, 'unit': 'M', 'net_profit': 2.44}, {'period': ""Q1 '20"", 'revenue': 58.27, 'unit': 'M', 'net_profit': 2.39}, {'period': ""Q4 '19"", 'revenue': 58.26, 'unit': 'M', 'net_profit': 2.64}]",,,,,,,,,,,,,,,,,__nan__,__nan__
199,ALT,Altimmune Inc. Common Stock,,,,,,,,,,-3.02,-0.18,2674890,,,[],"[{'period': ""Q4 '25"", 'revenue': 0.026000000000000002, 'unit': 'M', 'net_profit': -27.36}, {'period': ""Q3 '25"", 'revenue': 0.005, 'unit': 'M', 'net_profit': -19.01}, {'period': ""Q2 '25"", 'revenue': 0.005, 'unit': 'M', 'net_profit': -22.15}, {'period': ""Q1 '25"", 'revenue': 0.005, 'unit': 'M', 'net_profit': -19.57}, {'period': ""Q4 '24"", 'revenue': 0.005, 'unit': 'M', 'net_profit': -23.18}, {'period': ""Q3 '24"", 'revenue': 0.005, 'unit': 'M', 'net_profit': -22.84}]",,,,,,,,,,,,,,,,,__nan__,__nan__
200,ALTA,Altabancorp Common Stock,,,,,,,,,,19.89189189189189,-0.5600014,410642,,,[],"[{'period': ""Q2 '21"", 'revenue': 30.59, 'unit': 'M', 'net_profit': 12.7}, {'period': ""Q1 '21"", 'revenue': 28.98, 'unit': 'M', 'net_profit': 9.44}, {'period': ""Q4 '20"", 'revenue': 31.37, 'unit': 'M', 'net_profit': 11.05}, {'period': ""Q3 '20"", 'revenue': 31.91, 'unit': 'M', 'net_profit': 11.34}, {'period': ""Q2 '20"", 'revenue': 31.91, 'unit': 'M', 'net_profit': 10.34}, {'period': ""Q1 '20"", 'revenue': 30.96, 'unit': 'M', 'net_profit': 10.77}]",,,,,,,,,,,,,,,,,__nan__,__nan__
201,ALTM,Altus Midstream Company Class A Common Stock,,,,,,,,,,64.88888888888889,0,22394351,,,[],"[{'period': ""Q4 '24"", 'revenue': 289.0, 'unit': 'M', 'net_profit': -14.2}, {'period': ""Q3 '24"", 'revenue': 203.1, 'unit': 'M', 'net_profit': 16.1}, {'period': ""Q2 '24"", 'revenue': 254.5, 'unit': 'M', 'net_profit': 85.7}, {'period': ""Q1 '24"", 'revenue': 283.49, 'unit': 'M', 'net_profit': 15.6}, {'period': ""Q4 '23"", 'revenue': 195.51, 'unit': 'M', 'net_profit': 37.7}, {'period': ""Q3 '23"", 'revenue': 211.4, 'unit': 'M', 'net_profit': 87.4}]",,,,,,,,,,,,,,,,,__nan__,__nan__
202,ALTO,Alto Ingredients Inc. Common Stock,,,,,,,,,,28.19,0.08,1611665,,,[],"[{'period': ""Q4 '25"", 'revenue': 231.97, 'unit': 'M', 'net_profit': 21.81}, {'period': ""Q3 '25"", 'revenue': 240.99, 'unit': 'M', 'net_profit': 14.21}, {'period': ""Q2 '25"", 'revenue': 218.44, 'unit': 'M', 'net_profit': -11.0}, {'period': ""Q1 '25"", 'revenue': 226.54, 'unit': 'M', 'net_profit': -11.68}, {'period': ""Q4 '24"", 'revenue': 236.35, 'unit': 'M', 'net_profit': -41.71}, {'period': ""Q3 '24"", 'revenue': 251.81, 'unit': 'M', 'net_profit': -2.44}]",,,,,,,,,,,,,,,,,__nan__,__nan__
203,ALTR,Altair Engineering Inc. Class A Common Stock,,,,,,,,,,699.0625,0,888809,,,[],"[{'period': ""Q4 '24"", 'revenue': 192630.0, 'unit': 'K', 'net_profit': 996.0}, {'period': ""Q3 '24"", 'revenue': 151.45, 'unit': 'M', 'net_profit': 1.78}, {'period': ""Q2 '24"", 'revenue': 148.79, 'unit': 'M', 'net_profit': -5.15}, {'period': ""Q1 '24"", 'revenue': 172.91, 'unit': 'M', 'net_profit': 16.55}, {'period': ""Q4 '23"", 'revenue': 171.5, 'unit': 'M', 'net_profit': 19.68}, {'period': ""Q3 '23"", 'revenue': 134.0, 'unit': 'M', 'net_profit': -4.36}]",,,,,,,,,,,,,,,,,__nan__,__nan__
204,ALTU,Altitude Acquisition Corp. Class A Common Stock,,,,,,,,,,56.22222222222222,-0.13,68972,,,[],"[{'period': ""Q3 '23"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -665.0}, {'period': ""Q2 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.66}, {'period': ""Q1 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.45}, {'period': ""Q4 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -198.0}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.16}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -235.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
205,ALTUU,Altitude Acquisition Corp. Unit,,,,,,,,,,12.5,-0.16,3300,,,[],"[{'period': ""Q3 '23"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -665.0}, {'period': ""Q2 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.66}, {'period': ""Q1 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.45}, {'period': ""Q4 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -198.0}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.16}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -235.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
206,ALTUW,Altitude Acquisition Corp. Warrant,,,,,,,,,,0.0,-0.0217,2133842,,,[],"[{'period': ""Q3 '23"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -665.0}, {'period': ""Q2 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.66}, {'period': ""Q1 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.45}, {'period': ""Q4 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -198.0}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.16}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -235.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
207,ALVR,AlloVir Inc. Common Stock,,,,,,,,,,-0.8363171355498721,0.39,9402,,,[],"[{'period': ""Q4 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -20.19}, {'period': ""Q3 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -11.89}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -11.35}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q4 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -18.27}, {'period': ""Q3 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -4.13}]",,,,,,,,,,,,,,,,,__nan__,__nan__
208,ALXN,Alexion Pharmaceuticals Inc. Common Stock,,,,,,,,,,59.23401493021746,0,3,,,[],"[{'period': ""Q1 '21"", 'revenue': 1640.0, 'unit': 'M', 'net_profit': 636.0}, {'period': ""Q4 '20"", 'revenue': 1590.0, 'unit': 'M', 'net_profit': 535.8}, {'period': ""Q3 '20"", 'revenue': 1590.0, 'unit': 'M', 'net_profit': 578.1}, {'period': ""Q2 '20"", 'revenue': 1.44, 'unit': 'B', 'net_profit': -1.07}, {'period': ""Q1 '20"", 'revenue': 1440.0, 'unit': 'M', 'net_profit': 557.6}, {'period': ""Q4 '19"", 'revenue': 1380.0, 'unit': 'M', 'net_profit': 889.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
209,ALXO,ALX Oncology Holdings Inc. Common Stock,,,,,,,,,,-1.07,0,276453,,,[],"[{'period': ""Q4 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -22.85}, {'period': ""Q3 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -22.14}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -25.95}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -30.75}, {'period': ""Q4 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -29.16}, {'period': ""Q3 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -30.71}]",,,,,,,,,,,,,,,,,__nan__,__nan__
210,ALYA,Alithya Group inc. Class A Subordinate Voting Shares,,,,,,,,,,-3.4242424242424243,0.05,40583,,,[],"[{'period': ""Q1 '25"", 'revenue': 120.88, 'unit': 'M', 'net_profit': -2.76}, {'period': ""Q4 '24"", 'revenue': 120.54, 'unit': 'M', 'net_profit': 2.3}, {'period': ""Q3 '24"", 'revenue': 120.5, 'unit': 'M', 'net_profit': -2.54}, {'period': ""Q2 '24"", 'revenue': 118.49, 'unit': 'M', 'net_profit': -9.18}, {'period': ""Q1 '24"", 'revenue': 131.59, 'unit': 'M', 'net_profit': -7.25}, {'period': ""Q4 '23"", 'revenue': 136.22, 'unit': 'M', 'net_profit': -19.99}]",,,,,,,,,,,,,,,,,__nan__,__nan__
211,AMAL,Amalgamated Financial Corp. Common Stock (DE),,,,,,,,,,11.13,-0.39,107985,,,[],"[{'period': ""Q4 '25"", 'revenue': 115.2, 'unit': 'M', 'net_profit': 26.64}, {'period': ""Q3 '25"", 'revenue': 118.15, 'unit': 'M', 'net_profit': 26.79}, {'period': ""Q2 '25"", 'revenue': 112.07, 'unit': 'M', 'net_profit': 25.99}, {'period': ""Q1 '25"", 'revenue': 109.6, 'unit': 'M', 'net_profit': 25.03}, {'period': ""Q4 '24"", 'revenue': 107.9, 'unit': 'M', 'net_profit': 24.49}, {'period': ""Q3 '24"", 'revenue': 112.58, 'unit': 'M', 'net_profit': 27.94}]",,,,,,,,,,,,,,,,,__nan__,__nan__
212,AMAO,American Acquisition Opportunity Inc. Class A Common Stock,,,,,,,,,,91.875,0.89,69810,,,[],"[{'period': ""Q3 '25"", 'revenue': 1300.0, 'unit': 'K', 'net_profit': -209.09}, {'period': ""Q2 '25"", 'revenue': 1330.0, 'unit': 'K', 'net_profit': -49.53}, {'period': ""Q1 '25"", 'revenue': 923.22, 'unit': 'K', 'net_profit': -58.76}]",,,,,,,,,,,,,,,,,__nan__,__nan__
213,AMAOU,American Acquisition Opportunity Inc. Units,,,,,,,,,,0.0,0.71,4964,,,[],"[{'period': ""Q3 '25"", 'revenue': 1300.0, 'unit': 'K', 'net_profit': -209.09}, {'period': ""Q2 '25"", 'revenue': 1330.0, 'unit': 'K', 'net_profit': -49.53}, {'period': ""Q1 '25"", 'revenue': 923.22, 'unit': 'K', 'net_profit': -58.76}]",,,,,,,,,,,,,,,,,__nan__,__nan__
214,AMAOW,American Acquisition Opportunity Inc. Warrant,,,,,,,,,,0.0,0.0199,99089,,,[],"[{'period': ""Q3 '25"", 'revenue': 1300.0, 'unit': 'K', 'net_profit': -209.09}, {'period': ""Q2 '25"", 'revenue': 1330.0, 'unit': 'K', 'net_profit': -49.53}, {'period': ""Q1 '25"", 'revenue': 923.22, 'unit': 'K', 'net_profit': -58.76}]",,,,,,,,,,,,,,,,,__nan__,__nan__
215,AMAT,Applied Materials Inc. Common Stock,,,,,,,,,,34.58,-1.38,5984796,,,[],"[{'period': ""Q1 '26"", 'revenue': 7.01, 'unit': 'B', 'net_profit': 2.03}, {'period': ""Q4 '25"", 'revenue': 6.8, 'unit': 'B', 'net_profit': 1.9}, {'period': ""Q3 '25"", 'revenue': 7.3, 'unit': 'B', 'net_profit': 1.78}, {'period': ""Q2 '25"", 'revenue': 7.1, 'unit': 'B', 'net_profit': 2.14}, {'period': ""Q1 '25"", 'revenue': 7.17, 'unit': 'B', 'net_profit': 1.19}, {'period': ""Q4 '24"", 'revenue': 7.04, 'unit': 'B', 'net_profit': 1.73}]",,,,,,,,,,,,,,,,,__nan__,__nan__
216,AMBA,Ambarella Inc. Ordinary Shares,,,,,,,,,,-28.35,-2.2,523106,,,[],"[{'period': ""Q4 '26"", 'revenue': 100.87, 'unit': 'M', 'net_profit': -16.43}, {'period': ""Q3 '26"", 'revenue': 108.45, 'unit': 'M', 'net_profit': -15.11}, {'period': ""Q2 '26"", 'revenue': 95.51, 'unit': 'M', 'net_profit': -20.0}, {'period': ""Q1 '26"", 'revenue': 85.87, 'unit': 'M', 'net_profit': -24.33}, {'period': ""Q4 '25"", 'revenue': 84.02, 'unit': 'M', 'net_profit': -20.23}, {'period': ""Q3 '25"", 'revenue': 82.65, 'unit': 'M', 'net_profit': -24.07}]",,,,,,,,,,,,,,,,,__nan__,__nan__
217,AMCX,AMC Networks Inc. Class A Common Stock,,,,,,,,,,3.93,-0.17,314871,,,[],"[{'period': ""Q4 '25"", 'revenue': 594.8, 'unit': 'M', 'net_profit': -55.47}, {'period': ""Q3 '25"", 'revenue': 561.74, 'unit': 'M', 'net_profit': 76.53}, {'period': ""Q2 '25"", 'revenue': 600.02, 'unit': 'M', 'net_profit': 50.29}, {'period': ""Q1 '25"", 'revenue': 555.23, 'unit': 'M', 'net_profit': 18.05}, {'period': ""Q4 '24"", 'revenue': 599.3, 'unit': 'M', 'net_profit': -284.5}, {'period': ""Q3 '24"", 'revenue': 599.61, 'unit': 'M', 'net_profit': 41.38}]",,,,,,,,,,,,,,,,,__nan__,__nan__
218,AMD,Advanced Micro Devices Inc. Common Stock,,,,,,,,,,77.39,-1.78,29206578,,,[],"[{'period': ""Q4 '25"", 'revenue': 10.27, 'unit': 'B', 'net_profit': 1.51}, {'period': ""Q3 '25"", 'revenue': 9.25, 'unit': 'B', 'net_profit': 1.24}, {'period': ""Q2 '25"", 'revenue': 7680.0, 'unit': 'M', 'net_profit': 872.0}, {'period': ""Q1 '25"", 'revenue': 7440.0, 'unit': 'M', 'net_profit': 709.0}, {'period': ""Q4 '24"", 'revenue': 7660.0, 'unit': 'M', 'net_profit': 482.0}, {'period': ""Q3 '24"", 'revenue': 6820.0, 'unit': 'M', 'net_profit': 771.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
219,AMED,Amedisys Inc Common Stock,,,,,,,,,,39.295719844357976,0.01,1037740,,,[],"[{'period': ""Q2 '25"", 'revenue': 621.86, 'unit': 'M', 'net_profit': 67.6}, {'period': ""Q1 '25"", 'revenue': 594.78, 'unit': 'M', 'net_profit': 61.01}, {'period': ""Q4 '24"", 'revenue': 598.05, 'unit': 'M', 'net_profit': -20.38}, {'period': ""Q3 '24"", 'revenue': 587.67, 'unit': 'M', 'net_profit': 41.46}, {'period': ""Q2 '24"", 'revenue': 591.19, 'unit': 'M', 'net_profit': 32.3}, {'period': ""Q1 '24"", 'revenue': 571.41, 'unit': 'M', 'net_profit': 14.4}]",,,,,,,,,,,,,,,,,__nan__,__nan__
220,AMEH,Apollo Medical Holdings Inc. Common Stock,,,,,,,,,,39.25,-0.88,313943,,,[],"[{'period': ""Q4 '25"", 'revenue': 950.53, 'unit': 'M', 'net_profit': 5.29}, {'period': ""Q3 '25"", 'revenue': 1610.0, 'unit': 'M', 'net_profit': 1.08}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 9.42}, {'period': ""Q1 '25"", 'revenue': 620.39, 'unit': 'M', 'net_profit': 6.69}, {'period': ""Q4 '24"", 'revenue': 1000.0, 'unit': 'M', 'net_profit': -8.01}, {'period': ""Q3 '24"", 'revenue': 478.71, 'unit': 'M', 'net_profit': 16.09}]",,,,,,,,,,,,,,,,,__nan__,__nan__
221,AMGN,Amgen Inc. Common Stock,,,,,,,,,,24.51,-4.39,2274881,,,[],"[{'period': ""Q4 '25"", 'revenue': 9.9, 'unit': 'B', 'net_profit': 1.33}, {'period': ""Q3 '25"", 'revenue': 9.56, 'unit': 'B', 'net_profit': 3.22}, {'period': ""Q2 '25"", 'revenue': 9.17, 'unit': 'B', 'net_profit': 1.43}, {'period': ""Q1 '25"", 'revenue': 8.15, 'unit': 'B', 'net_profit': 1.73}, {'period': ""Q4 '24"", 'revenue': 9090.0, 'unit': 'M', 'net_profit': 627.0}, {'period': ""Q3 '24"", 'revenue': 8.5, 'unit': 'B', 'net_profit': 2.83}]",,,,,,,,,,,,,,,,,__nan__,__nan__
222,AMHC,Amplitude Healthcare Acquisition Corporation Class A Common Stock,,,,,,,,,,0.0,-0.42000008,245352,,,[],"[{'period': ""Q3 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q4 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.42}, {'period': ""Q3 '24"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q2 '24"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
223,AMHCU,Amplitude Healthcare Acquisition Corporation Unit,,,,,,,,,,0.0,0.35999966,4228,,,[],"[{'period': ""Q3 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q4 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.42}, {'period': ""Q3 '24"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q2 '24"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
224,AMHCW,Amplitude Healthcare Acquisition Corporation Warrants,,,,,,,,,,0.0,0.05000007,92280,,,[],"[{'period': ""Q3 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q1 '25"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q4 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.42}, {'period': ""Q3 '24"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q2 '24"", 'revenue': 0.0, 'unit': '', 'net_profit': 0.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
225,AMKR,Amkor Technology Inc. Common Stock,,,,,,,,,,29.63,-0.69,3324316,,,[],"[{'period': ""Q4 '25"", 'revenue': 1890.0, 'unit': 'M', 'net_profit': 171.76}, {'period': ""Q3 '25"", 'revenue': 1990.0, 'unit': 'M', 'net_profit': 126.59}, {'period': ""Q2 '25"", 'revenue': 1510.0, 'unit': 'M', 'net_profit': 54.42}, {'period': ""Q1 '25"", 'revenue': 1320.0, 'unit': 'M', 'net_profit': 21.13}, {'period': ""Q4 '24"", 'revenue': 1630.0, 'unit': 'M', 'net_profit': 105.65}, {'period': ""Q3 '24"", 'revenue': 1860.0, 'unit': 'M', 'net_profit': 122.57}]",,,,,,,,,,,,,,,,,__nan__,__nan__
226,AMNB,American National Bankshares Inc. Common Stock,,,,,,,,,,19.414634146341463,-0.16,119440,,,[],"[{'period': ""Q4 '23"", 'revenue': 36.31, 'unit': 'M', 'net_profit': 4.08}, {'period': ""Q3 '23"", 'revenue': 25.44, 'unit': 'M', 'net_profit': 5.79}, {'period': ""Q2 '23"", 'revenue': 25.51, 'unit': 'M', 'net_profit': 7.14}, {'period': ""Q1 '23"", 'revenue': 27.7, 'unit': 'M', 'net_profit': 9.16}, {'period': ""Q4 '22"", 'revenue': 28.04, 'unit': 'M', 'net_profit': 8.03}, {'period': ""Q3 '22"", 'revenue': 28.77, 'unit': 'M', 'net_profit': 9.26}]",,,,,,,,,,,,,,,,,__nan__,__nan__
227,AMOT,Allied Motion Technologies Inc.,,,,,,,,,,23.50344827586207,0.69,84782,,,[],"[{'period': ""Q4 '25"", 'revenue': 143.35, 'unit': 'M', 'net_profit': 6.38}, {'period': ""Q3 '25"", 'revenue': 138.74, 'unit': 'M', 'net_profit': 6.48}, {'period': ""Q2 '25"", 'revenue': 139.58, 'unit': 'M', 'net_profit': 5.62}, {'period': ""Q1 '25"", 'revenue': 132.8, 'unit': 'M', 'net_profit': 3.56}, {'period': ""Q4 '24"", 'revenue': 92.33, 'unit': 'M', 'net_profit': -6.58}, {'period': ""Q3 '24"", 'revenue': 125.21, 'unit': 'M', 'net_profit': 2.1}]",,,,,,,,,,,,,,,,,__nan__,__nan__
228,AMPG,Amplitech Group Inc. Common Stock,,,,,,,,,,-5.45,-0.85,3693767,,,[],"[{'period': ""Q4 '25"", 'revenue': 4.48, 'unit': 'M', 'net_profit': -3.21}, {'period': ""Q3 '25"", 'revenue': 6090.0, 'unit': 'K', 'net_profit': -188.37}, {'period': ""Q2 '25"", 'revenue': 11.03, 'unit': 'M', 'net_profit': -1.77}, {'period': ""Q1 '25"", 'revenue': 3.6, 'unit': 'M', 'net_profit': -1.84}, {'period': ""Q4 '24"", 'revenue': 1.85, 'unit': 'M', 'net_profit': -3.82}, {'period': ""Q3 '24"", 'revenue': 2.83, 'unit': 'M', 'net_profit': -1.19}]",,,,,,,,,,,,,,,,,__nan__,__nan__
229,AMPGW,Amplitech Group Inc. Warrants,,,,,,,,,,0.0,0.0157,15840,,,[],"[{'period': ""Q4 '25"", 'revenue': 4.48, 'unit': 'M', 'net_profit': -3.21}, {'period': ""Q3 '25"", 'revenue': 6090.0, 'unit': 'K', 'net_profit': -188.37}, {'period': ""Q2 '25"", 'revenue': 11.03, 'unit': 'M', 'net_profit': -1.77}, {'period': ""Q1 '25"", 'revenue': 3.6, 'unit': 'M', 'net_profit': -1.84}, {'period': ""Q4 '24"", 'revenue': 1.85, 'unit': 'M', 'net_profit': -3.82}, {'period': ""Q3 '24"", 'revenue': 2.83, 'unit': 'M', 'net_profit': -1.19}]",,,,,,,,,,,,,,,,,__nan__,__nan__
230,AMPH,Amphastar Pharmaceuticals Inc. Common Stock,,,,,,,,,,9.36,-0.52,346015,,,[],"[{'period': ""Q4 '25"", 'revenue': 183.1, 'unit': 'M', 'net_profit': 24.43}, {'period': ""Q3 '25"", 'revenue': 191.84, 'unit': 'M', 'net_profit': 17.35}, {'period': ""Q2 '25"", 'revenue': 174.41, 'unit': 'M', 'net_profit': 31.03}, {'period': ""Q1 '25"", 'revenue': 170.53, 'unit': 'M', 'net_profit': 25.29}, {'period': ""Q4 '24"", 'revenue': 186.52, 'unit': 'M', 'net_profit': 37.96}, {'period': ""Q3 '24"", 'revenue': 188.82, 'unit': 'M', 'net_profit': 40.43}]",,,,,,,,,,,,,,,,,__nan__,__nan__
231,AMRB,American River Bankshares Common Stock,,,,,,,,,,13.930712858094603,0.40999985,115144,,,[],"[{'period': ""Q2 '21"", 'revenue': 7.66, 'unit': 'M', 'net_profit': 2.37}, {'period': ""Q1 '21"", 'revenue': 7.72, 'unit': 'M', 'net_profit': 2.65}, {'period': ""Q4 '20"", 'revenue': 7.25, 'unit': 'M', 'net_profit': 2.1}, {'period': ""Q3 '20"", 'revenue': 7.09, 'unit': 'M', 'net_profit': 1.78}, {'period': ""Q2 '20"", 'revenue': 6.86, 'unit': 'M', 'net_profit': 1.74}, {'period': ""Q1 '20"", 'revenue': 6.64, 'unit': 'M', 'net_profit': 1.43}]",,,,,,,,,,,,,,,,,__nan__,__nan__
232,AMRK,A-Mark Precious Metals Inc. Common Stock,,,,,,,,,,155.73333333333332,-0.75,476993,,,[],"[{'period': ""Q2 '26"", 'revenue': 6480.0, 'unit': 'M', 'net_profit': 11.64}, {'period': ""Q1 '26"", 'revenue': 3680000.0, 'unit': 'K', 'net_profit': -939.0}, {'period': ""Q4 '25"", 'revenue': 2510.0, 'unit': 'M', 'net_profit': 10.32}, {'period': ""Q3 '25"", 'revenue': 3010.0, 'unit': 'M', 'net_profit': -8.55}, {'period': ""Q2 '25"", 'revenue': 2740.0, 'unit': 'M', 'net_profit': 6.56}, {'period': ""Q1 '25"", 'revenue': 2720.0, 'unit': 'M', 'net_profit': 8.98}]",,,,,,,,,,,,,,,,,__nan__,__nan__
233,AMRN,Amarin Corporation plc,,,,,,,,,,-8.03,-0.22,60587,,,[],"[{'period': ""Q4 '25"", 'revenue': 19.44, 'unit': 'M', 'net_profit': -1.22}, {'period': ""Q3 '25"", 'revenue': 49.67, 'unit': 'M', 'net_profit': -7.74}, {'period': ""Q2 '25"", 'revenue': 72.74, 'unit': 'M', 'net_profit': -14.14}, {'period': ""Q1 '25"", 'revenue': 42.02, 'unit': 'M', 'net_profit': -15.7}, {'period': ""Q4 '24"", 'revenue': 62.31, 'unit': 'M', 'net_profit': -48.62}, {'period': ""Q3 '24"", 'revenue': 42.3, 'unit': 'M', 'net_profit': -25.13}]",,,,,,,,,,,,,,,,,__nan__,__nan__
