,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
215,AVAL,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 11510.0, 'unit': 'B', 'net_profit': 340.28}, {'period': ""Q3 '25"", 'revenue': 9390.0, 'unit': 'B', 'net_profit': 521.0}, {'period': ""Q2 '25"", 'revenue': 9290.0, 'unit': 'B', 'net_profit': 494.9}, {'period': ""Q1 '25"", 'revenue': 9020.0, 'unit': 'B', 'net_profit': 361.5}, {'period': ""Q4 '24"", 'revenue': 8800.0, 'unit': 'B', 'net_profit': 281.39}, {'period': ""Q3 '24"", 'revenue': 9340.0, 'unit': 'B', 'net_profit': 415.7}]",,,,,,,,,,,,,,,,,__nan__,__nan__
216,AVAN,Avanti Acquisition Corp. Class A Ordinary Shares,,,,,,,,,,,,,,,[],"[{'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 18.46}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 12.2}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 4.78}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 18.19}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.26}, {'period': ""Q1 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 24.9}]",,,,,,,,,,,,,,,,,__nan__,__nan__
217,AVB,AvalonBay Communities Inc. Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 767.86, 'unit': 'M', 'net_profit': 165.99}, {'period': ""Q3 '25"", 'revenue': 764.93, 'unit': 'M', 'net_profit': 381.31}, {'period': ""Q2 '25"", 'revenue': 760.2, 'unit': 'M', 'net_profit': 268.67}, {'period': ""Q1 '25"", 'revenue': 745.88, 'unit': 'M', 'net_profit': 236.6}, {'period': ""Q4 '24"", 'revenue': 740.55, 'unit': 'M', 'net_profit': 282.09}, {'period': ""Q3 '24"", 'revenue': 734.31, 'unit': 'M', 'net_profit': 372.52}]",,,,,,,,,,,,,,,,,__nan__,__nan__
218,AVD,American Vanguard Corporation Common Stock ($0.10 Par Value),,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 150.69, 'unit': 'M', 'net_profit': -28.21}, {'period': ""Q3 '25"", 'revenue': 119.31, 'unit': 'M', 'net_profit': -12.36}, {'period': ""Q2 '25"", 'revenue': 129310.0, 'unit': 'K', 'net_profit': -849.0}, {'period': ""Q1 '25"", 'revenue': 115.8, 'unit': 'M', 'net_profit': -8.46}, {'period': ""Q4 '24"", 'revenue': 165.65, 'unit': 'M', 'net_profit': -90.43}, {'period': ""Q3 '24"", 'revenue': 118.31, 'unit': 'M', 'net_profit': -25.74}]",,,,,,,,,,,,,,,,,__nan__,__nan__
219,AVK,Advent Convertible and Income Fund,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 60.82, 'unit': 'M', 'net_profit': 110.59}, {'period': ""Q2 '25"", 'revenue': 82.49, 'unit': 'M', 'net_profit': 16.1}, {'period': ""Q4 '24"", 'revenue': 39.33, 'unit': 'M', 'net_profit': 40.05}, {'period': ""Q2 '24"", 'revenue': 18.66, 'unit': 'M', 'net_profit': 66.45}, {'period': ""Q4 '23"", 'revenue': 7.18, 'unit': 'M', 'net_profit': -28.94}, {'period': ""Q2 '23"", 'revenue': 12.8, 'unit': 'M', 'net_profit': 21.92}]",,,,,,,,,,,,,,,,,__nan__,__nan__
220,AVLR,Avalara Inc. Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q2 '22"", 'revenue': 208.59, 'unit': 'M', 'net_profit': -55.85}, {'period': ""Q1 '22"", 'revenue': 204.53, 'unit': 'M', 'net_profit': -32.56}, {'period': ""Q4 '21"", 'revenue': 195.14, 'unit': 'M', 'net_profit': -35.05}, {'period': ""Q3 '21"", 'revenue': 181.17, 'unit': 'M', 'net_profit': -32.55}, {'period': ""Q2 '21"", 'revenue': 169.07, 'unit': 'M', 'net_profit': -27.65}, {'period': ""Q1 '21"", 'revenue': 153.6, 'unit': 'M', 'net_profit': -29.99}]",,,,,,,,,,,,,,,,,__nan__,__nan__
221,AVNS,Avanos Medical Inc. Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 180.9, 'unit': 'M', 'net_profit': 3.7}, {'period': ""Q3 '25"", 'revenue': 177.8, 'unit': 'M', 'net_profit': -1.4}, {'period': ""Q2 '25"", 'revenue': 175.0, 'unit': 'M', 'net_profit': -76.8}, {'period': ""Q1 '25"", 'revenue': 167.5, 'unit': 'M', 'net_profit': 6.6}, {'period': ""Q4 '24"", 'revenue': 179.6, 'unit': 'M', 'net_profit': -397.3}, {'period': ""Q3 '24"", 'revenue': 170.4, 'unit': 'M', 'net_profit': 4.3}]",,,,,,,,,,,,,,,,,__nan__,__nan__
222,AVNT,Avient Corporation Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 760.6, 'unit': 'M', 'net_profit': 16.9}, {'period': ""Q3 '25"", 'revenue': 806.5, 'unit': 'M', 'net_profit': 32.6}, {'period': ""Q2 '25"", 'revenue': 866.5, 'unit': 'M', 'net_profit': 52.6}, {'period': ""Q1 '25"", 'revenue': 826.6, 'unit': 'M', 'net_profit': -20.2}, {'period': ""Q4 '24"", 'revenue': 746.5, 'unit': 'M', 'net_profit': 48.3}, {'period': ""Q3 '24"", 'revenue': 815.2, 'unit': 'M', 'net_profit': 38.2}]",,,,,,,,,,,,,,,,,__nan__,__nan__
223,AVTR,Avantor Inc. Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 1660.0, 'unit': 'M', 'net_profit': 52.4}, {'period': ""Q3 '25"", 'revenue': 1620.0, 'unit': 'M', 'net_profit': -711.8}, {'period': ""Q2 '25"", 'revenue': 1680.0, 'unit': 'M', 'net_profit': 64.7}, {'period': ""Q1 '25"", 'revenue': 1580.0, 'unit': 'M', 'net_profit': 64.5}, {'period': ""Q4 '24"", 'revenue': 1690.0, 'unit': 'M', 'net_profit': 500.4}, {'period': ""Q3 '24"", 'revenue': 1710.0, 'unit': 'M', 'net_profit': 57.8}]",,,,,,,,,,,,,,,,,__nan__,__nan__
224,AVY,Avery Dennison Corporation Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 2270.0, 'unit': 'M', 'net_profit': 166.4}, {'period': ""Q3 '25"", 'revenue': 2220.0, 'unit': 'M', 'net_profit': 166.3}, {'period': ""Q2 '25"", 'revenue': 2220.0, 'unit': 'M', 'net_profit': 189.0}, {'period': ""Q1 '25"", 'revenue': 2150.0, 'unit': 'M', 'net_profit': 166.3}, {'period': ""Q4 '24"", 'revenue': 2190.0, 'unit': 'M', 'net_profit': 174.0}, {'period': ""Q3 '24"", 'revenue': 2180.0, 'unit': 'M', 'net_profit': 181.7}]",,,,,,,,,,,,,,,,,__nan__,__nan__
225,AVYA,Avaya Holdings Corp. Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q1 '23"", 'revenue': 418.0, 'unit': 'M', 'net_profit': -164.0}, {'period': ""Q3 '22"", 'revenue': 0.577, 'unit': 'B', 'net_profit': -1.41}, {'period': ""Q2 '22"", 'revenue': 716.0, 'unit': 'M', 'net_profit': -1.0}, {'period': ""Q1 '22"", 'revenue': 713.0, 'unit': 'M', 'net_profit': -66.0}, {'period': ""Q4 '21"", 'revenue': 760.0, 'unit': 'M', 'net_profit': 6.0}, {'period': ""Q3 '21"", 'revenue': 732.0, 'unit': 'M', 'net_profit': 43.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
226,AWF,Alliancebernstein Global High Income Fund,,,,,,,,,,,,,,,[],"[{'period': ""Q2 '25"", 'revenue': 31.48, 'unit': 'M', 'net_profit': 60.58}, {'period': ""Q4 '24"", 'revenue': 44.14, 'unit': 'M', 'net_profit': 12.39}, {'period': ""Q2 '24"", 'revenue': 37.19, 'unit': 'M', 'net_profit': 56.72}, {'period': ""Q4 '23"", 'revenue': 38.49, 'unit': 'M', 'net_profit': 94.42}, {'period': ""Q2 '23"", 'revenue': 35.65, 'unit': 'M', 'net_profit': 30.63}, {'period': ""Q4 '22"", 'revenue': 35.59, 'unit': 'M', 'net_profit': 81.05}]",,,,,,,,,,,,,,,,,__nan__,__nan__
227,AWI,Armstrong World Industries Inc Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 388.3, 'unit': 'M', 'net_profit': 65.5}, {'period': ""Q3 '25"", 'revenue': 425.2, 'unit': 'M', 'net_profit': 86.3}, {'period': ""Q2 '25"", 'revenue': 424.6, 'unit': 'M', 'net_profit': 87.8}, {'period': ""Q1 '25"", 'revenue': 382.7, 'unit': 'M', 'net_profit': 69.1}, {'period': ""Q4 '24"", 'revenue': 367.7, 'unit': 'M', 'net_profit': 62.2}, {'period': ""Q3 '24"", 'revenue': 386.6, 'unit': 'M', 'net_profit': 76.9}]",,,,,,,,,,,,,,,,,__nan__,__nan__
228,AWK,American Water Works Company Inc. Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 1270.0, 'unit': 'M', 'net_profit': 238.0}, {'period': ""Q3 '25"", 'revenue': 1450.0, 'unit': 'M', 'net_profit': 379.0}, {'period': ""Q2 '25"", 'revenue': 1280.0, 'unit': 'M', 'net_profit': 289.0}, {'period': ""Q1 '25"", 'revenue': 1140.0, 'unit': 'M', 'net_profit': 205.0}, {'period': ""Q4 '24"", 'revenue': 1200.0, 'unit': 'M', 'net_profit': 239.0}, {'period': ""Q3 '24"", 'revenue': 1320.0, 'unit': 'M', 'net_profit': 350.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
229,AWP,Aberdeen Global Premier Properties Fund Common Shares of Beneficial Interest,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 0.28582, 'unit': 'M', 'net_profit': 19.83}, {'period': ""Q2 '25"", 'revenue': 6.98, 'unit': 'M', 'net_profit': -13.66}, {'period': ""Q4 '24"", 'revenue': 15.51, 'unit': 'M', 'net_profit': 58.42}, {'period': ""Q2 '24"", 'revenue': 0.63918, 'unit': 'M', 'net_profit': 36.69}, {'period': ""Q4 '23"", 'revenue': -8.07, 'unit': 'M', 'net_profit': -45.88}, {'period': ""Q2 '23"", 'revenue': -0.97304, 'unit': 'M', 'net_profit': 30.34}]",,,,,,,,,,,,,,,,,__nan__,__nan__
230,AWR,American States Water Company Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 164.28, 'unit': 'M', 'net_profit': 28.74}, {'period': ""Q3 '25"", 'revenue': 182.72, 'unit': 'M', 'net_profit': 41.17}, {'period': ""Q2 '25"", 'revenue': 163.07, 'unit': 'M', 'net_profit': 33.69}, {'period': ""Q1 '25"", 'revenue': 148.01, 'unit': 'M', 'net_profit': 26.84}, {'period': ""Q4 '24"", 'revenue': 143.1, 'unit': 'M', 'net_profit': 28.43}, {'period': ""Q3 '24"", 'revenue': 161.78, 'unit': 'M', 'net_profit': 35.83}]",,,,,,,,,,,,,,,,,__nan__,__nan__
231,AX,Axos Financial Inc. Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q2 '26"", 'revenue': 562.94, 'unit': 'M', 'net_profit': 128.4}, {'period': ""Q1 '26"", 'revenue': 493.87, 'unit': 'M', 'net_profit': 112.35}, {'period': ""Q4 '25"", 'revenue': 479.42, 'unit': 'M', 'net_profit': 110.67}, {'period': ""Q3 '25"", 'revenue': 461.92, 'unit': 'M', 'net_profit': 105.21}, {'period': ""Q2 '25"", 'revenue': 479.57, 'unit': 'M', 'net_profit': 104.69}, {'period': ""Q1 '25"", 'revenue': 508.56, 'unit': 'M', 'net_profit': 112.34}]",,,,,,,,,,,,,,,,,__nan__,__nan__
232,AXL,American Axle & Manufacturing Holdings Inc. Common Stock,,,,,,,,,,,,,,,[],"[{'period': ""Q4 '25"", 'revenue': 1380.0, 'unit': 'M', 'net_profit': -75.3}, {'period': ""Q3 '25"", 'revenue': 1510.0, 'unit': 'M', 'net_profit': 9.2}, {'period': ""Q2 '25"", 'revenue': 1540.0, 'unit': 'M', 'net_profit': 39.3}, {'period': ""Q1 '25"", 'revenue': 1410.0, 'unit': 'M', 'net_profit': 7.1}, {'period': ""Q4 '24"", 'revenue': 1380.0, 'unit': 'M', 'net_profit': -13.7}, {'period': ""Q3 '24"", 'revenue': 1500.0, 'unit': 'M', 'net_profit': 10.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
233,AXP,American Express Company Common Stock,"American Express Company, together with its subsidiaries, provides charge and credit payment card products, and travel-related services worldwide. The company operates through three segments: Global Consumer Services Group, Global Commercial Services, and Global Merchant and Network Services. Its products and services include payment and financing products; network services; accounts payable expense management products and services; and travel and lifestyle services. The company's products and services also comprise merchant acquisition and processing, servicing and settlement, point-of-sale marketing, and information products and services for merchants; and fraud prevention services, as well as the design and operation of customer loyalty programs. It sells its products and services to consumers, small businesses, mid-sized companies, and large corporations through mobile and online applications, third-party vendors and business partners, direct mail, telephone, in-house sales teams, and direct response advertising. American Express Company was founded in 1850 and is headquartered in New York, New York.",Stephen Joseph Squeri,Financial - Credit Services,292.27499,USD,201334111215,https://images.financialmodelingprep.com/symbol/AXP.png,3552644,1972-06-01,,,,15572000000,10833000000,"[{'period': '2025', 'revenue': 80.46, 'unit': 'B', 'net_profit': 10.83}, {'period': '2024', 'revenue': 74.2, 'unit': 'B', 'net_profit': 10.13}, {'period': '2023', 'revenue': 67.36, 'unit': 'B', 'net_profit': 8.37}, {'period': '2022', 'revenue': 55.62, 'unit': 'B', 'net_profit': 7.51}]","[{'period': ""Q4 '25"", 'revenue': 21.04, 'unit': 'B', 'net_profit': 2.46}, {'period': ""Q3 '25"", 'revenue': 20.56, 'unit': 'B', 'net_profit': 2.9}, {'period': ""Q2 '25"", 'revenue': 19.93, 'unit': 'B', 'net_profit': 2.88}, {'period': ""Q1 '25"", 'revenue': 18.93, 'unit': 'B', 'net_profit': 2.58}, {'period': ""Q4 '24"", 'revenue': 19.22, 'unit': 'B', 'net_profit': 2.17}, {'period': ""Q3 '24"", 'revenue': 18.78, 'unit': 'B', 'net_profit': 2.51}]",15.41,15.38,300052000000,48534000000,48534000000.0,266578000000,0,221053000000,170806000000.0,47708000000.0,16003000000,0.06869809896369501,0.06950340606180275,0.09757834757834766,"[0.95, 0.3]","['2026-04-02', '1977-04-01']",__nan__,0.8884393371815552
234,AXR,AMREP Corporation Common Stock,"AMREP Corporation, through its subsidiaries, primarily engages in the real estate business. The company operates through two segments, Land Development and Homebuilding. The company sells developed and undeveloped lots to homebuilders, commercial and industrial property developers, and others. As of July 1, 2022, it owned approximately 17,000 acres in Sandoval County, New Mexico. The company owns an approximately 160-acre property in Brighton, Colorado. It also owns mineral interests covering an area of approximately 55,000 surface acres of land in Sandoval County, New Mexico; and owns oil, gas, and minerals and mineral interests covering an area of approximately 147 surface acres of land in Brighton, Colorado. Additionally, the company focuses on selling single-family detached homes and attached homes. AMREP Corporation was founded in 1961 and is headquartered in Havertown, Pennsylvania.",Christopher V. Vitale,Real Estate - Development,25.9,USD,137404680,https://images.financialmodelingprep.com/symbol/AXR.png,5977,1973-05-03,,,,12286000,12716000,"[{'period': '2024', 'revenue': 49.69, 'unit': 'M', 'net_profit': 12.72}, {'period': '2023', 'revenue': 51.37, 'unit': 'M', 'net_profit': 6.69}, {'period': '2022', 'revenue': 48.68, 'unit': 'M', 'net_profit': 21.79}, {'period': '2021', 'revenue': 62.48, 'unit': 'M', 'net_profit': 15.86}]","[{'period': ""Q3 '25"", 'revenue': 14.57, 'unit': 'M', 'net_profit': 3.15}, {'period': ""Q2 '25"", 'revenue': 9.4, 'unit': 'M', 'net_profit': 1.2}, {'period': ""Q1 '25"", 'revenue': 17.85, 'unit': 'M', 'net_profit': 4.69}, {'period': ""Q4 '24"", 'revenue': 11.18, 'unit': 'M', 'net_profit': 3.89}, {'period': ""Q3 '24"", 'revenue': 7520.0, 'unit': 'K', 'net_profit': 717.0}, {'period': ""Q2 '24"", 'revenue': 11.91, 'unit': 'M', 'net_profit': 4.04}]",2.39,2.37,133776000,107458000,39921000.0,6304000,317000,0,3789000.0,39921000.0,9659000,0.5850857953812412,0.9007473841554559,0.8968253968253969,"[1, 0.25]","['2007-08-08', '2003-07-22']",__nan__,0.04712354981461548
235,AXS,Axis Capital Holdings Limited Common Stock,"AXIS Capital Holdings Limited, through its subsidiaries, provides various specialty insurance and reinsurance products worldwide. It operates through two segments, Insurance and Reinsurance. The Insurance segment offers property insurance products for commercial buildings, residential premises, construction projects, and onshore energy installations; marine insurance products covering offshore energy, cargo, liability, recreational marine, fine art, specie, and hull war; and terrorism, aviation, credit and political risk, and liability insurance products. It also provides professional insurance products that cover directors' and officers' liability, errors and omissions liability, employment practices liability, fiduciary liability, crime, professional indemnity, cyber and privacy, medical malpractice, and other financial insurance related coverages for commercial enterprises, financial institutions, not-for-profit organizations, and other professional service providers. In addition, this segment offers accidental death, travel, and specialty health products for employer and affinity groups. The Reinsurance segment offers reinsurance products to insurance companies, including catastrophe reinsurance products; property reinsurance products covering property damage and related losses resulting from natural and man-made perils; professional lines; credit and surety; and motor liability products. This segment also provides agriculture reinsurance products; coverages for various types of construction risks and risks related to erection, testing, and commissioning of machinery and plants during the construction stage; marine and aviation reinsurance products; and personal accident, specialty health, accidental death, travel, life and disability reinsurance products. The company was founded in 2001 and is headquartered in Pembroke, Bermuda.",Vincent Christopher Tizzio,Insurance - Property & Casualty,98.91,USD,7619803556,https://images.financialmodelingprep.com/symbol/AXS.png,637669,2003-07-01,,,,1348668000,1008898000,"[{'period': '2025', 'revenue': 6.56, 'unit': 'B', 'net_profit': 1.01}, {'period': '2024', 'revenue': 6.02, 'unit': 'B', 'net_profit': 1.08}, {'period': '2023', 'revenue': 5590.0, 'unit': 'M', 'net_profit': 376.29}, {'period': '2022', 'revenue': 5300.0, 'unit': 'M', 'net_profit': 223.08}]","[{'period': ""Q4 '25"", 'revenue': 1730.0, 'unit': 'M', 'net_profit': 289.61}, {'period': ""Q3 '25"", 'revenue': 1690.0, 'unit': 'M', 'net_profit': 301.86}, {'period': ""Q2 '25"", 'revenue': 1540.0, 'unit': 'M', 'net_profit': 223.36}, {'period': ""Q1 '25"", 'revenue': 1470.0, 'unit': 'M', 'net_profit': 194.07}, {'period': ""Q4 '24"", 'revenue': 1580.0, 'unit': 'M', 'net_profit': 293.63}, {'period': ""Q3 '24"", 'revenue': 1520.0, 'unit': 'M', 'net_profit': 180.73}]",12.52,12.35,32322632000,14340730000,5719877000.0,25966197000,12870189000,11087060000,0.0,1321185000.0,-40932000,0.19212947821552007,-0.0673774665229537,0.0024019215372297325,"[0.44, 0.07]","['2026-03-31', '2003-09-26']",__nan__,0.8033441397965364
236,AXTA,Axalta Coating Systems Ltd. Common Shares,"Axalta Coating Systems Ltd., through its subsidiaries, manufactures, markets, and distributes high-performance coatings systems in North America, Europe, the Middle East, Africa, the Asia Pacific, and Latin America. It operates through two segments, Performance Coatings and Transportation Coatings. The company offers water and solvent-borne products and systems to repair damaged vehicles for independent body shops, multi-shop operators, and original equipment manufacturer (OEM) dealership body shops. It also provides functional and decorative liquid, and powder coatings used in various industrial applications, including architectural cladding and fittings, automotive coatings, general industrial, job coaters, energy solutions, HVAC, appliances, industrial wood, coil, and oil and gas pipelines; and coatings for building materials, cabinet, wood and luxury vinyl flooring, and furniture market under the Voltatex, AquaEC, Durapon, Hydropon, UNRIVALED, Tufcote, and Ceranamel for liquid coatings; and Alesta, Nap-Gard, Abcite, Teodur, and Plascoat brands for powder coatings. In addition, the company develops and supplies electrocoat, primer, the basecoat, and clearcoat products for OEMs of light and commercial vehicles; and coatings systems for various commercial applications, including HDT, bus, and rail under the Imron, Imron Elite, Centari, Rival, Corlar epoxy undercoats, and AquaEC brands. It also sells its product under the Audurra, Challenger, Chemophan, ColorNet, Cromax, Cromax Mosaic, Durapon 70, Duxone, Harmonized Coating Technologies, Imron ExcelPro, Lutophen, Nason, Spies Hecker, Standox, Stollaquid, Syntopal, Syrox, Raptor, U-POL, and Vermeera brand names. The company was formerly known as Axalta Coating Systems Bermuda Co., Ltd. and changed its name to Axalta Coating Systems Ltd. in August 2014. Axalta Coating Systems Ltd. was founded in 1866 and is headquartered in Philadelphia, Pennsylvania.",Chrishan Anthon Sebastian Villavarayan,Chemicals - Specialty,26.85,USD,5729090343,https://images.financialmodelingprep.com/symbol/AXTA.png,3248523,2014-11-12,,,,1030000000,378000000,"[{'period': '2025', 'revenue': 5120.0, 'unit': 'M', 'net_profit': 378.0}, {'period': '2024', 'revenue': 5280.0, 'unit': 'M', 'net_profit': 391.0}, {'period': '2023', 'revenue': 5180.0, 'unit': 'M', 'net_profit': 267.0}, {'period': '2022', 'revenue': 4880.0, 'unit': 'M', 'net_profit': 192.0}]","[{'period': ""Q4 '25"", 'revenue': 1260.0, 'unit': 'M', 'net_profit': 60.0}, {'period': ""Q3 '25"", 'revenue': 1290.0, 'unit': 'M', 'net_profit': 110.0}, {'period': ""Q2 '25"", 'revenue': 1300.0, 'unit': 'M', 'net_profit': 109.0}, {'period': ""Q1 '25"", 'revenue': 1260.0, 'unit': 'M', 'net_profit': 99.0}, {'period': ""Q4 '24"", 'revenue': 1310.0, 'unit': 'M', 'net_profit': 137.0}, {'period': ""Q3 '24"", 'revenue': 1320.0, 'unit': 'M', 'net_profit': 101.0}]",1.75,1.74,7599000000,2815000000,660000000.0,5206000000,1269000000,1000000,1369000000.0,660000000.0,453000000,0.04994903160040775,-0.03324808184143223,-0.016853932584269676,__nan__,__nan__,__nan__,0.6850901434399264
237,AYI,Acuity Brands Inc. ,"Acuity Brands, Inc. provides lighting and building management solutions in North America and internationally. The company operates through two segments, Acuity Brands Lighting and Lighting Controls (ABL); and the Intelligent Spaces Group (ISG). The ABL segment provides commercial, architectural, and specialty lighting solutions, as well as lighting controls and components for various indoor and outdoor applications under the Lithonia Lighting, Holophane, Peerless, Gotham, Mark Architectural Lighting, Winona Lighting, Juno, Indy, Aculux, Healthcare Lighting, Hydrel, American Electric Lighting, Sunoptics, eldoLED, nLight, Sensor Switch, IOTA, A-Light, Cyclone, Eureka, Lumniaire LED, Luminis, Dark to Light, and RELOC Wiring Solutions brands. This segment serves electrical distributors, retail home improvement centers, electric utilities, national accounts, digital retailers, lighting showrooms, and energy service companies. The ISG segment offers building management systems and location-aware applications under the Distech Controls, Atrius, and Rockpile Ventures brands. This segment serves system integrators, as well as retail stores, airports, and enterprise campuses. Acuity Brands, Inc. was incorporated in 2001 and is headquartered in Atlanta, Georgia.",Neil Ashe,Electrical Equipment & Parts,269.69,USD,8269402257,https://images.financialmodelingprep.com/symbol/AYI.png,442657,2001-12-03,,,,655300000,396600000,"[{'period': '2025', 'revenue': 4350.0, 'unit': 'M', 'net_profit': 396.6}, {'period': '2024', 'revenue': 3840.0, 'unit': 'M', 'net_profit': 422.6}, {'period': '2023', 'revenue': 3950.0, 'unit': 'M', 'net_profit': 346.0}, {'period': '2022', 'revenue': 4010.0, 'unit': 'M', 'net_profit': 384.0}]","[{'period': ""Q1 '26"", 'revenue': 1140.0, 'unit': 'M', 'net_profit': 120.5}, {'period': ""Q4 '25"", 'revenue': 1210.0, 'unit': 'M', 'net_profit': 114.0}, {'period': ""Q3 '25"", 'revenue': 1180.0, 'unit': 'M', 'net_profit': 98.4}, {'period': ""Q2 '25"", 'revenue': 1010.0, 'unit': 'M', 'net_profit': 77.5}, {'period': ""Q1 '25"", 'revenue': 951.6, 'unit': 'M', 'net_profit': 106.7}, {'period': ""Q4 '24"", 'revenue': 1030.0, 'unit': 'M', 'net_profit': 118.9}]",12.85,12.53,4755200000,1651500000,422500000.0,2030300000,593900000,5100000,845800000.0,422500000.0,533000000,-0.014586466165413535,-0.06152389966871746,-0.060672514619883045,"[0.2, 0.15]","['2026-04-17', '2002-01-15']",__nan__,0.4269641655450875
238,AYX,Alteryx Inc. Class A Common Stock,"Alteryx, Inc. operates in analytic process automation business in the Asia-Pacific, Europe, the Middle East, Africa, Latin America, and internationally. The company's analytics platform enables organizations to enhance business outcomes and the productivity of their business analysts, data scientists, citizen data scientists, and data engineers. Its analytics platform comprises Alteryx Designer, a data profiling, preparation, blending, analytics, data science, and process automation product; Alteryx Server, a server-based product to manage, automate, and govern processes and applications in a web-based environment; Alteryx Intelligence Suite, an augmented machine learning, auto-modeling, and text mining product; Alteryx Connect, a collaborative data exploration platform; and Alteryx Promote, an analytics model management product for data scientists and analytics teams to build, manage, monitor, and deploy predictive models into real-time production applications. The company's platform also offers cloud-native products comprising Alteryx Designer Cloud, a browser-based version of Alteryx Designer product; Alteryx Machine Learning, an automated machine learning product to build, validate, iterate, and explore machine learning models; Alteryx Auto Insights, an analytics solution that automates insights for business users; and Alteryx Trifacta, an open and interactive cloud platform for data engineers and analysts to collaboratively profile, prepare, and pipeline data for analytics and machine learning. In addition, it provides technical support, instruction, and customer services. It serves retail, food services, consumer products, telecom and cable, media and entertainment, professional services, financial services, energy and utilities, public sector, manufacturing, travel and hospitality, healthcare and insurance, and technology industries. The company was founded in 1997 and is headquartered in Irvine, California.",Kevin Rubin,Software - Application,48.26,USD,3527897839,https://images.financialmodelingprep.com/symbol/AYX.png,2138414,2017-03-24,,,,-176000000,-179000000,"[{'period': '2023', 'revenue': 970.0, 'unit': 'M', 'net_profit': -179.0}, {'period': '2022', 'revenue': 855.35, 'unit': 'M', 'net_profit': -318.5}, {'period': '2021', 'revenue': 536.13, 'unit': 'M', 'net_profit': -179.68}, {'period': '2020', 'revenue': 495.31, 'unit': 'M', 'net_profit': -24.37}]","[{'period': ""Q4 '23"", 'revenue': 351.0, 'unit': 'M', 'net_profit': 80.0}, {'period': ""Q3 '23"", 'revenue': 232.0, 'unit': 'M', 'net_profit': -50.0}, {'period': ""Q2 '23"", 'revenue': 188.0, 'unit': 'M', 'net_profit': -120.0}, {'period': ""Q1 '23"", 'revenue': 199.09, 'unit': 'M', 'net_profit': -89.03}, {'period': ""Q4 '22"", 'revenue': 301.08, 'unit': 'M', 'net_profit': -31.65}, {'period': ""Q3 '22"", 'revenue': 215.71, 'unit': 'M', 'net_profit': -74.51}]",-2.52,-2.52,1912000000,1190000000,725000000.0,1722000000,416000000,19000000,818000000.0,530000000.0,5000000,0.32493076704741597,0.43798881629141695,0.4580645161290323,__nan__,__nan__,__nan__,0.9006276150627615
