,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
133,FUSE,Fusion Acquisition Corp. Class A Common Stock,,,,,,,,,,-2.45,-0.0286,21213.0,,,[],"[{'period': ""Q3 '25"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -19.84}, {'period': ""Q2 '25"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -203.87}, {'period': ""Q1 '25"", 'revenue': 1950.0, 'unit': 'K', 'net_profit': -253.0}, {'period': ""Q4 '24"", 'revenue': 2.17, 'unit': 'M', 'net_profit': -3.26}, {'period': ""Q3 '24"", 'revenue': 135470.0, 'unit': 'K', 'net_profit': -132.91}, {'period': ""Q2 '24"", 'revenue': 130850.0, 'unit': 'K', 'net_profit': 422.45}]",,,,,,,,,,,,,,,,,__nan__,__nan__
134,FVIV,Fortress Value Acquisition Corp. IV Class A Common Stock,,,,,,,,,,47.80952380952381,-0.005,574.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.17}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 6.11}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 12.28}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 5.38}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 6.54}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 6.15}]",,,,,,,,,,,,,,,,,__nan__,__nan__
135,FVRR,Fiverr International Ltd. Ordinary Shares no par value,,,,,,,,,,17.57,0.08,172069.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 107.17, 'unit': 'M', 'net_profit': 11.46}, {'period': ""Q3 '25"", 'revenue': 107.9, 'unit': 'M', 'net_profit': 5.54}, {'period': ""Q2 '25"", 'revenue': 108.65, 'unit': 'M', 'net_profit': 3.19}, {'period': ""Q1 '25"", 'revenue': 107180.0, 'unit': 'K', 'net_profit': 798.0}, {'period': ""Q4 '24"", 'revenue': 103.67, 'unit': 'M', 'net_profit': 12.84}, {'period': ""Q3 '24"", 'revenue': 99.63, 'unit': 'M', 'net_profit': 1.35}]",,,,,,,,,,,,,,,,,__nan__,__nan__
136,FVT,Fortress Value Acquisition Corp. III Class A Common Stock,,,,,,,,,,29.558823529411764,0.01,61600.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.44}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.56}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 7.85}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 4.32}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 3.31}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.45}]",,,,,,,,,,,,,,,,,__nan__,__nan__
137,FZT,FAST Acquisition Corp. II Class A Common Stock,,,,,,,,,,-77.6,-3.47,49402.0,,,[],[],,,,,,,,,,,,,,,,,__nan__,__nan__
138,G,Genpact Limited Common Stock,,,,,,,,,,11.9,0.67,300753.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 1320.0, 'unit': 'M', 'net_profit': 143.09}, {'period': ""Q3 '25"", 'revenue': 1290.0, 'unit': 'M', 'net_profit': 145.83}, {'period': ""Q2 '25"", 'revenue': 1250.0, 'unit': 'M', 'net_profit': 132.72}, {'period': ""Q1 '25"", 'revenue': 1210.0, 'unit': 'M', 'net_profit': 130.85}, {'period': ""Q4 '24"", 'revenue': 1250.0, 'unit': 'M', 'net_profit': 141.91}, {'period': ""Q3 '24"", 'revenue': 1210.0, 'unit': 'M', 'net_profit': 132.82}]",,,,,,,,,,,,,,,,,__nan__,__nan__
139,GAB,Gabelli Equity Trust Inc. (The) Common Stock,,,,,,,,,,5.66,0.035,391712.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 138.0, 'unit': 'M', 'net_profit': 152.32}, {'period': ""Q2 '25"", 'revenue': 16.88, 'unit': 'M', 'net_profit': 150.86}, {'period': ""Q4 '24"", 'revenue': 105.55, 'unit': 'M', 'net_profit': 124.31}, {'period': ""Q2 '24"", 'revenue': 42.64, 'unit': 'M', 'net_profit': 76.95}, {'period': ""Q4 '23"", 'revenue': 16.56, 'unit': 'M', 'net_profit': 58.03}, {'period': ""Q2 '23"", 'revenue': 17.52, 'unit': 'M', 'net_profit': 152.17}]",,,,,,,,,,,,,,,,,__nan__,__nan__
140,GAM,General American Investors Inc. Common Stock,,,,,,,,,,3.94,0.45,8191.0,,,[],"[{'period': ""Q2 '25"", 'revenue': 6.28, 'unit': 'M', 'net_profit': 75.19}, {'period': ""Q1 '25"", 'revenue': 6.28, 'unit': 'M', 'net_profit': 75.19}, {'period': ""Q4 '24"", 'revenue': 7.54, 'unit': 'M', 'net_profit': 25.71}, {'period': ""Q3 '24"", 'revenue': 7.54, 'unit': 'M', 'net_profit': 25.71}, {'period': ""Q2 '24"", 'revenue': 7.32, 'unit': 'M', 'net_profit': 71.31}, {'period': ""Q1 '24"", 'revenue': 41.51, 'unit': 'M', 'net_profit': 122.72}]",,,,,,,,,,,,,,,,,__nan__,__nan__
141,GAPA,G&P Acquisition Corp. Class A Common Stock,,,,,,,,,,26.710526315789473,0.0,17500.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.51}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.2}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 12.59}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'K', 'net_profit': 474.28}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.24}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.9}]",,,,,,,,,,,,,,,,,__nan__,__nan__
142,GATO,Gatos Silver Inc. Common Stock,,,,,,,,,,30.638297872340427,-0.46,1419784.0,,,[],"[{'period': ""Q3 '24"", 'revenue': 0.014, 'unit': 'M', 'net_profit': 9.88}, {'period': ""Q2 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 9.16}, {'period': ""Q1 '24"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.53}, {'period': ""Q4 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 12.33}, {'period': ""Q3 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 3.29}, {'period': ""Q2 '23"", 'revenue': 58.26, 'unit': 'M', 'net_profit': -3.59}]",,,,,,,,,,,,,,,,,__nan__,__nan__
143,GATX,GATX Corporation Common Stock,,,,,,,,,,18.56,1.715,15738.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 449.0, 'unit': 'M', 'net_profit': 97.0}, {'period': ""Q3 '25"", 'revenue': 439.3, 'unit': 'M', 'net_profit': 82.2}, {'period': ""Q2 '25"", 'revenue': 430.5, 'unit': 'M', 'net_profit': 75.5}, {'period': ""Q1 '25"", 'revenue': 421.6, 'unit': 'M', 'net_profit': 78.6}, {'period': ""Q4 '24"", 'revenue': 413.5, 'unit': 'M', 'net_profit': 76.5}, {'period': ""Q3 '24"", 'revenue': 405.4, 'unit': 'M', 'net_profit': 89.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
144,GB,Global Blue Group Holding AG Ordinary Shares,,,,,,,,,,18.26829268292683,0.0,42877.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 126.78, 'unit': 'M', 'net_profit': 12.88}, {'period': ""Q3 '25"", 'revenue': 131.39, 'unit': 'M', 'net_profit': 31.76}, {'period': ""Q2 '25"", 'revenue': 131.96, 'unit': 'M', 'net_profit': 14.6}, {'period': ""Q1 '25"", 'revenue': 117.75, 'unit': 'M', 'net_profit': 23.83}, {'period': ""Q4 '24"", 'revenue': 105.24, 'unit': 'M', 'net_profit': -6.68}, {'period': ""Q3 '24"", 'revenue': 109.41, 'unit': 'M', 'net_profit': 12.94}]",,,,,,,,,,,,,,,,,__nan__,__nan__
145,GBAB,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust Common Shares of Beneficial Interest,,,,,,,,,,14.16,0.0251,24390.0,,,[],"[{'period': ""Q2 '25"", 'revenue': 11.12, 'unit': 'M', 'net_profit': 29.11}, {'period': ""Q4 '24"", 'revenue': 15.77, 'unit': 'M', 'net_profit': -2.28}, {'period': ""Q2 '24"", 'revenue': 13.19, 'unit': 'M', 'net_profit': 23.91}, {'period': ""Q4 '23"", 'revenue': -0.87442, 'unit': 'M', 'net_profit': 22.19}, {'period': ""Q2 '23"", 'revenue': 13.37, 'unit': 'M', 'net_profit': 23.51}, {'period': ""Q4 '22"", 'revenue': 13.08, 'unit': 'M', 'net_profit': 22.98}]",,,,,,,,,,,,,,,,,__nan__,__nan__
146,GBL,Gamco Investors Inc. Common Stock,,,,,,,,,,5.259786476868327,-1.32,1227304.0,,,[],"[{'period': ""Q3 '22"", 'revenue': 61.92, 'unit': 'M', 'net_profit': 9.43}, {'period': ""Q2 '22"", 'revenue': 65.6, 'unit': 'M', 'net_profit': 17.29}, {'period': ""Q1 '22"", 'revenue': 69.62, 'unit': 'M', 'net_profit': 17.45}, {'period': ""Q4 '21"", 'revenue': 81.67, 'unit': 'M', 'net_profit': 10.99}, {'period': ""Q3 '21"", 'revenue': 75.91, 'unit': 'M', 'net_profit': 29.16}, {'period': ""Q2 '21"", 'revenue': 75.62, 'unit': 'M', 'net_profit': 17.1}]",,,,,,,,,,,,,,,,,__nan__,__nan__
147,GBX,Greenbrier Companies Inc. (The) Common Stock,,,,,,,,,,8.94,0.45,21664.0,,,[],"[{'period': ""Q1 '26"", 'revenue': 706.1, 'unit': 'M', 'net_profit': 36.4}, {'period': ""Q4 '25"", 'revenue': 755.8, 'unit': 'M', 'net_profit': 36.8}, {'period': ""Q3 '25"", 'revenue': 840.4, 'unit': 'M', 'net_profit': 60.1}, {'period': ""Q2 '25"", 'revenue': 762.4, 'unit': 'M', 'net_profit': 51.9}, {'period': ""Q1 '25"", 'revenue': 874.6, 'unit': 'M', 'net_profit': 55.3}, {'period': ""Q4 '24"", 'revenue': 1050.0, 'unit': 'M', 'net_profit': 61.6}]",,,,,,,,,,,,,,,,,__nan__,__nan__
148,GCI,Gannett Co. Inc. Common Stock,,,,,,,,,,8.850746268656716,-0.02,1278429.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 585.0, 'unit': 'M', 'net_profit': -30.06}, {'period': ""Q3 '25"", 'revenue': 560.8, 'unit': 'M', 'net_profit': -39.25}, {'period': ""Q2 '25"", 'revenue': 584.86, 'unit': 'M', 'net_profit': 78.39}, {'period': ""Q1 '25"", 'revenue': 571.57, 'unit': 'M', 'net_profit': -7.33}, {'period': ""Q4 '24"", 'revenue': 621.27, 'unit': 'M', 'net_profit': 64.32}, {'period': ""Q3 '24"", 'revenue': 612.44, 'unit': 'M', 'net_profit': -19.65}]",,,,,,,,,,,,,,,,,__nan__,__nan__
149,GCO,Genesco Inc. Common Stock,,,,,,,,,,22.96,0.73,21552.0,,,[],"[{'period': ""Q4 '26"", 'revenue': 799.94, 'unit': 'M', 'net_profit': 47.61}, {'period': ""Q3 '26"", 'revenue': 616.22, 'unit': 'M', 'net_profit': 5.36}, {'period': ""Q2 '26"", 'revenue': 545.97, 'unit': 'M', 'net_profit': -18.47}, {'period': ""Q1 '26"", 'revenue': 473.97, 'unit': 'M', 'net_profit': -21.23}, {'period': ""Q4 '25"", 'revenue': 745.95, 'unit': 'M', 'net_profit': 34.38}, {'period': ""Q3 '25"", 'revenue': 596.33, 'unit': 'M', 'net_profit': -18.93}]",,,,,,,,,,,,,,,,,__nan__,__nan__
150,GCP,GCP Applied Technologies Inc. Common Stock,,,,,,,,,,177.83333333333334,0.02,1617235.0,,,[],"[{'period': ""Q2 '22"", 'revenue': 268.4, 'unit': 'M', 'net_profit': 7.2}, {'period': ""Q1 '22"", 'revenue': 237.3, 'unit': 'M', 'net_profit': -3.6}, {'period': ""Q4 '21"", 'revenue': 244.0, 'unit': 'M', 'net_profit': 6.0}, {'period': ""Q3 '21"", 'revenue': 249.6, 'unit': 'M', 'net_profit': 7.7}, {'period': ""Q2 '21"", 'revenue': 253.4, 'unit': 'M', 'net_profit': 10.2}, {'period': ""Q1 '21"", 'revenue': 222.8, 'unit': 'M', 'net_profit': 1.5}]",,,,,,,,,,,,,,,,,__nan__,__nan__
151,GCV,Gabelli Convertible and Income Securities Fund Inc. (The) Common Stock,,,,,,,,,,3.94,0.01500023,12232.0,,,[],"[{'period': ""Q3 '25"", 'revenue': 11.18, 'unit': 'M', 'net_profit': 19.57}, {'period': ""Q1 '25"", 'revenue': -0.04165, 'unit': 'M', 'net_profit': 1.87}, {'period': ""Q4 '24"", 'revenue': 10380000.0, 'unit': '', 'net_profit': 0.0}, {'period': ""Q3 '24"", 'revenue': -0.88121, 'unit': 'M', 'net_profit': 2.03}, {'period': ""Q2 '24"", 'revenue': -0.88121, 'unit': 'M', 'net_profit': 2.03}, {'period': ""Q1 '24"", 'revenue': -0.55767, 'unit': 'M', 'net_profit': 3.5}]",,,,,,,,,,,,,,,,,__nan__,__nan__
152,GD,General Dynamics Corporation Common Stock,,,,,,,,,,22.44,0.43,199867.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 14.38, 'unit': 'B', 'net_profit': 1.14}, {'period': ""Q3 '25"", 'revenue': 12.91, 'unit': 'B', 'net_profit': 1.06}, {'period': ""Q2 '25"", 'revenue': 13.04, 'unit': 'B', 'net_profit': 1.01}, {'period': ""Q1 '25"", 'revenue': 12220.0, 'unit': 'M', 'net_profit': 994.0}, {'period': ""Q4 '24"", 'revenue': 13.34, 'unit': 'B', 'net_profit': 1.15}, {'period': ""Q3 '24"", 'revenue': 11670.0, 'unit': 'M', 'net_profit': 930.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
153,GDDY,GoDaddy Inc. Class A Common Stock,,,,,,,,,,13.16,1.91,254221.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 1270.0, 'unit': 'M', 'net_profit': 245.1}, {'period': ""Q3 '25"", 'revenue': 1270.0, 'unit': 'M', 'net_profit': 210.5}, {'period': ""Q2 '25"", 'revenue': 1220.0, 'unit': 'M', 'net_profit': 199.9}, {'period': ""Q1 '25"", 'revenue': 1190.0, 'unit': 'M', 'net_profit': 219.5}, {'period': ""Q4 '24"", 'revenue': 1190.0, 'unit': 'M', 'net_profit': 198.6}, {'period': ""Q3 '24"", 'revenue': 1150.0, 'unit': 'M', 'net_profit': 190.5}]",,,,,,,,,,,,,,,,,__nan__,__nan__
154,GDL,GDL Fund The Common Shares of Beneficial Interest,,,,,,,,,,11.91,0.05,4939.0,,,[],[],,,,,,,,,,,,,,,,,__nan__,__nan__
155,GDO,Western Asset Global Corporate Defined Opportunity Fund Inc. Western Asset Global Corporate Defined Opportunity Fund Inc.,,,,,,,,,,8.64,-0.03000004,2970.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 5.74, 'unit': 'M', 'net_profit': 7.27}, {'period': ""Q2 '25"", 'revenue': 5.3, 'unit': 'M', 'net_profit': 1.96}, {'period': ""Q4 '24"", 'revenue': 16.57, 'unit': 'M', 'net_profit': 13.31}, {'period': ""Q2 '24"", 'revenue': 7.34, 'unit': 'M', 'net_profit': 16.67}, {'period': ""Q4 '23"", 'revenue': 0.21133000000000002, 'unit': 'M', 'net_profit': -7.67}, {'period': ""Q2 '23"", 'revenue': 6.41, 'unit': 'M', 'net_profit': 15.2}]",,,,,,,,,,,,,,,,,__nan__,__nan__
156,GDOT,Green Dot Corporation Class A Common Stock $0.001 par value,,,,,,,,,,-6.28,0.41,151289.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 522.62, 'unit': 'M', 'net_profit': -46.82}, {'period': ""Q3 '25"", 'revenue': 494.83, 'unit': 'M', 'net_profit': -30.79}, {'period': ""Q2 '25"", 'revenue': 504.18, 'unit': 'M', 'net_profit': -47.02}, {'period': ""Q1 '25"", 'revenue': 558.87, 'unit': 'M', 'net_profit': 25.77}, {'period': ""Q4 '24"", 'revenue': 455.02, 'unit': 'M', 'net_profit': 5.1}, {'period': ""Q3 '24"", 'revenue': 409.74, 'unit': 'M', 'net_profit': -7.84}]",,,,,,,,,,,,,,,,,__nan__,__nan__
157,GDV,Gabelli Dividend & Income Trust Common Shares of Beneficial Interest,,,,,,,,,,5.46,0.25,26243.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 88.67, 'unit': 'M', 'net_profit': 212.98}, {'period': ""Q2 '25"", 'revenue': 31.47, 'unit': 'M', 'net_profit': 216.4}, {'period': ""Q4 '24"", 'revenue': 111.96, 'unit': 'M', 'net_profit': 141.42}, {'period': ""Q2 '24"", 'revenue': 86.16, 'unit': 'M', 'net_profit': 166.46}, {'period': ""Q4 '23"", 'revenue': 26.84, 'unit': 'M', 'net_profit': 107.59}, {'period': ""Q2 '23"", 'revenue': 27.66, 'unit': 'M', 'net_profit': 154.94}]",,,,,,,,,,,,,,,,,__nan__,__nan__
158,GE,General Electric Company Common Stock,,,,,,,,,,34.23,-6.925,2602730.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 12.72, 'unit': 'B', 'net_profit': 2.54}, {'period': ""Q3 '25"", 'revenue': 12.22, 'unit': 'B', 'net_profit': 2.16}, {'period': ""Q2 '25"", 'revenue': 11.02, 'unit': 'B', 'net_profit': 2.03}, {'period': ""Q1 '25"", 'revenue': 9.93, 'unit': 'B', 'net_profit': 1.98}, {'period': ""Q4 '24"", 'revenue': 10.81, 'unit': 'B', 'net_profit': 1.9}, {'period': ""Q3 '24"", 'revenue': 9.84, 'unit': 'B', 'net_profit': 1.85}]",,,,,,,,,,,,,,,,,__nan__,__nan__
159,GEF,Greif Inc. Class A Common Stock,,,,,,,,,,27.69,0.645,20190.0,,,[],"[{'period': ""Q1 '26"", 'revenue': 994.8, 'unit': 'M', 'net_profit': 174.6}, {'period': ""Q4 '25"", 'revenue': 146.9, 'unit': 'M', 'net_profit': 720.1}, {'period': ""Q3 '25"", 'revenue': 1130.0, 'unit': 'M', 'net_profit': 64.0}, {'period': ""Q2 '25"", 'revenue': 1390.0, 'unit': 'M', 'net_profit': 47.3}, {'period': ""Q1 '25"", 'revenue': 1270.0, 'unit': 'M', 'net_profit': 8.6}, {'period': ""Q4 '24"", 'revenue': 724.9, 'unit': 'M', 'net_profit': 45.1}]",,,,,,,,,,,,,,,,,__nan__,__nan__
160,GEL,Genesis Energy L.P. Common Units,,,,,,,,,,-24.32,-0.03,76978.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 440.75, 'unit': 'M', 'net_profit': 19.87}, {'period': ""Q3 '25"", 'revenue': 414.0, 'unit': 'M', 'net_profit': 9.21}, {'period': ""Q2 '25"", 'revenue': 377350.0, 'unit': 'K', 'net_profit': -406.0}, {'period': ""Q1 '25"", 'revenue': 398.31, 'unit': 'M', 'net_profit': -469.07}, {'period': ""Q4 '24"", 'revenue': 725.55, 'unit': 'M', 'net_profit': -49.38}, {'period': ""Q3 '24"", 'revenue': 714.3, 'unit': 'M', 'net_profit': -17.18}]",,,,,,,,,,,,,,,,,__nan__,__nan__
161,GENI,Genius Sports Limited Ordinary Shares,,,,,,,,,,-9.87,0.015,726349.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 240.5, 'unit': 'M', 'net_profit': -20.62}, {'period': ""Q3 '25"", 'revenue': 166.28, 'unit': 'M', 'net_profit': -28.81}, {'period': ""Q2 '25"", 'revenue': 118.72, 'unit': 'M', 'net_profit': -53.95}, {'period': ""Q1 '25"", 'revenue': 143.99, 'unit': 'M', 'net_profit': -8.2}, {'period': ""Q4 '24"", 'revenue': 175.53, 'unit': 'M', 'net_profit': -28.21}, {'period': ""Q3 '24"", 'revenue': 120.2, 'unit': 'M', 'net_profit': 12.51}]",,,,,,,,,,,,,,,,,__nan__,__nan__
162,GEO,Geo Group Inc (The) REIT,,,,,,,,,,9.21,0.05000023,267089.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 707.7, 'unit': 'M', 'net_profit': 31.77}, {'period': ""Q3 '25"", 'revenue': 682.34, 'unit': 'M', 'net_profit': 173.94}, {'period': ""Q2 '25"", 'revenue': 636.17, 'unit': 'M', 'net_profit': 29.11}, {'period': ""Q1 '25"", 'revenue': 604.65, 'unit': 'M', 'net_profit': 19.56}, {'period': ""Q4 '24"", 'revenue': 607.72, 'unit': 'M', 'net_profit': 15.49}, {'period': ""Q3 '24"", 'revenue': 603.12, 'unit': 'M', 'net_profit': 26.32}]",,,,,,,,,,,,,,,,,__nan__,__nan__
163,GER,Goldman Sachs MLP Energy Renaissance Fund,,,,,,,,,,3.292016806722689,-0.05,260083.0,,,[],"[{'period': ""Q2 '20"", 'revenue': 2.37, 'unit': 'M', 'net_profit': -225.04}, {'period': ""Q4 '19"", 'revenue': 2.31, 'unit': 'M', 'net_profit': -99.81}, {'period': ""Q4 '18"", 'revenue': -1.33, 'unit': 'M', 'net_profit': -40.55}, {'period': ""Q4 '17"", 'revenue': -2.84, 'unit': 'M', 'net_profit': -80.4}, {'period': ""Q2 '17"", 'revenue': 4.33, 'unit': 'M', 'net_profit': 11.3}, {'period': ""Q4 '16"", 'revenue': -0.06, 'unit': 'M', 'net_profit': 75.57}]",,,,,,,,,,,,,,,,,__nan__,__nan__
164,GES,Guess? Inc. Common Stock,,,,,,,,,,14.491379310344827,-0.05,9046158.0,,,[],"[{'period': ""Q3 '26"", 'revenue': 791.43, 'unit': 'M', 'net_profit': 25.35}, {'period': ""Q2 '26"", 'revenue': 772.94, 'unit': 'M', 'net_profit': 6.24}, {'period': ""Q1 '26"", 'revenue': 647.8, 'unit': 'M', 'net_profit': -32.93}, {'period': ""Q4 '25"", 'revenue': 932.25, 'unit': 'M', 'net_profit': 81.4}, {'period': ""Q3 '25"", 'revenue': 738.52, 'unit': 'M', 'net_profit': -23.39}, {'period': ""Q2 '25"", 'revenue': 732.56, 'unit': 'M', 'net_profit': -10.6}]",,,,,,,,,,,,,,,,,__nan__,__nan__
165,GF,New Germany Fund Inc. (The) Common Stock,,,,,,,,,,2.97,0.01,580.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 9.66, 'unit': 'M', 'net_profit': -9.48}, {'period': ""Q2 '25"", 'revenue': 3.29, 'unit': 'M', 'net_profit': 65.02}, {'period': ""Q4 '24"", 'revenue': -3.69, 'unit': 'M', 'net_profit': -6.54}, {'period': ""Q2 '24"", 'revenue': 3.05, 'unit': 'M', 'net_profit': -13.68}, {'period': ""Q4 '23"", 'revenue': 0.13797, 'unit': 'M', 'net_profit': 1.78}, {'period': ""Q2 '23"", 'revenue': 3.44, 'unit': 'M', 'net_profit': 22.25}]",,,,,,,,,,,,,,,,,__nan__,__nan__
166,GFF,Griffon Corporation Common Stock,,,,,,,,,,71.32,1.51,90592.0,,,[],"[{'period': ""Q1 '26"", 'revenue': 649.09, 'unit': 'M', 'net_profit': 64.39}, {'period': ""Q4 '25"", 'revenue': 662.18, 'unit': 'M', 'net_profit': 43.64}, {'period': ""Q3 '25"", 'revenue': 613.63, 'unit': 'M', 'net_profit': -120.14}, {'period': ""Q2 '25"", 'revenue': 611.75, 'unit': 'M', 'net_profit': 56.76}, {'period': ""Q1 '25"", 'revenue': 632.37, 'unit': 'M', 'net_profit': 70.85}, {'period': ""Q4 '24"", 'revenue': 659.67, 'unit': 'M', 'net_profit': 62.49}]",,,,,,,,,,,,,,,,,__nan__,__nan__
167,GFI,Gold Fields Limited American Depositary Shares,,,,,,,,,,10.92,0.69,1324408.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 5.29, 'unit': 'B', 'net_profit': 2.55}, {'period': ""Q2 '25"", 'revenue': 3.49, 'unit': 'B', 'net_profit': 1.03}, {'period': ""Q4 '24"", 'revenue': 3080.0, 'unit': 'M', 'net_profit': 856.0}, {'period': ""Q2 '24"", 'revenue': 2120.0, 'unit': 'M', 'net_profit': 389.0}, {'period': ""Q4 '23"", 'revenue': 2230.0, 'unit': 'M', 'net_profit': 264.4}, {'period': ""Q2 '23"", 'revenue': 2270.0, 'unit': 'M', 'net_profit': 457.8}]",,,,,,,,,,,,,,,,,__nan__,__nan__
168,GFL,GFL Environmental Inc. Subordinate voting shares no par value,,,,,,,,,,98.24,1.32,310738.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 1690.0, 'unit': 'M', 'net_profit': 33.9}, {'period': ""Q3 '25"", 'revenue': 1690.0, 'unit': 'M', 'net_profit': 114.3}, {'period': ""Q2 '25"", 'revenue': 1680.0, 'unit': 'M', 'net_profit': 276.3}, {'period': ""Q1 '25"", 'revenue': 1.56, 'unit': 'B', 'net_profit': 3.41}, {'period': ""Q4 '24"", 'revenue': 1990.0, 'unit': 'M', 'net_profit': -189.1}, {'period': ""Q3 '24"", 'revenue': 1550.0, 'unit': 'M', 'net_profit': 110.4}]",,,,,,,,,,,,,,,,,__nan__,__nan__
169,GFLU,GFL Environmental Inc. Tangible Equity Units,,,,,,,,,,-91.89542483660131,2.91,1299145.0,,,[],[],,,,,,,,,,,,,,,,,__nan__,__nan__
170,GFX,Golden Falcon Acquisition Corp. Class A Common Stock,,,,,,,,,,-73.07142857142857,0.0099,5411.0,,,[],"[{'period': ""Q1 '23"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -3.21}, {'period': ""Q4 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.4}, {'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.26}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 4.56}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 17.28}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'K', 'net_profit': -412.24}]",,,,,,,,,,,,,,,,,__nan__,__nan__
171,GGB,Gerdau S.A. Common Stock,,,,,,,,,,26.81,0.065,4729158.0,,,[],"[{'period': ""Q4 '25"", 'revenue': 16.97, 'unit': 'B', 'net_profit': -1.3}, {'period': ""Q3 '25"", 'revenue': 17.98, 'unit': 'B', 'net_profit': 1.08}, {'period': ""Q2 '25"", 'revenue': 17530.0, 'unit': 'M', 'net_profit': 856.29}, {'period': ""Q1 '25"", 'revenue': 17380.0, 'unit': 'M', 'net_profit': 749.49}, {'period': ""Q4 '24"", 'revenue': 16820.0, 'unit': 'M', 'net_profit': 316.02}, {'period': ""Q3 '24"", 'revenue': 17.38, 'unit': 'B', 'net_profit': 1.35}]",,,,,,,,,,,,,,,,,__nan__,__nan__
