,symbol,name,description__profile,ceo__profile,industry__profile,price__profile,currency__profile,mktCap__profile,image__profile,volAvg__profile,ipoDate__profile,pe__quote,change__quote,volume__quote,ebitda__income_statement,netIncome__income_statement,annual_earnings,quaterly_earnings,eps__income_statement,epsdiluted__income_statement,totalAssets__balance_sheet_statement,totalCurrentAssets__balance_sheet_statement,cashAndShortTermInvestments__balance_sheet_statement,totalLiabilities__balance_sheet_statement,netReceivables__balance_sheet_statement,longTermInvestments__balance_sheet_statement,totalCurrentLiabilities__balance_sheet_statement,cashAndCashEquivalents__balance_sheet_statement,freeCashFlow__cash_flow_statement,growthEBITDA__income_statement_growth,growthNetIncome__income_statement_growth,growthEPS__income_statement_growth,dividend__historical-price-full/stock_dividend,date__historical-price-full/stock_dividend,derived__netIncomeMargin,derived__debtRatio
126,LITB,LightInTheBox Holding Co. Ltd. American Depositary Shares each representing 2 ordinary shares,,,,,,,,,,4.58,0.06999994,7656,,,[],"[{'period': ""Q4 '25"", 'revenue': 63.23, 'unit': 'M', 'net_profit': 3.32}, {'period': ""Q3 '25"", 'revenue': 55.53, 'unit': 'M', 'net_profit': 2.84}, {'period': ""Q2 '25"", 'revenue': 58.88, 'unit': 'M', 'net_profit': 2.02}, {'period': ""Q1 '25"", 'revenue': 47020.0, 'unit': 'K', 'net_profit': 114.0}, {'period': ""Q4 '24"", 'revenue': 57750.0, 'unit': 'K', 'net_profit': 452.0}, {'period': ""Q3 '24"", 'revenue': 57010.0, 'unit': 'K', 'net_profit': 266.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
127,LL,Lumber Liquidators Holdings Inc Common Stock,,,,,,,,,,-0.19995260663507108,0.0038,563781,,,[],"[{'period': ""Q1 '24"", 'revenue': 188.49, 'unit': 'M', 'net_profit': -28.97}, {'period': ""Q4 '23"", 'revenue': 211.78, 'unit': 'M', 'net_profit': -17.95}, {'period': ""Q3 '23"", 'revenue': 215.85, 'unit': 'M', 'net_profit': -35.96}, {'period': ""Q2 '23"", 'revenue': 236.42, 'unit': 'M', 'net_profit': -39.0}, {'period': ""Q1 '23"", 'revenue': 240.7, 'unit': 'M', 'net_profit': -10.59}, {'period': ""Q4 '22"", 'revenue': 263.87, 'unit': 'M', 'net_profit': -15.08}]",,,,,,,,,,,,,,,,,__nan__,__nan__
128,LLY,Eli Lilly and Company Common Stock,,,,,,,,,,38.79,10.72991,748770,,,[],"[{'period': ""Q4 '25"", 'revenue': 19.29, 'unit': 'B', 'net_profit': 6.64}, {'period': ""Q3 '25"", 'revenue': 17.6, 'unit': 'B', 'net_profit': 5.58}, {'period': ""Q2 '25"", 'revenue': 15.56, 'unit': 'B', 'net_profit': 5.66}, {'period': ""Q1 '25"", 'revenue': 12.73, 'unit': 'B', 'net_profit': 2.76}, {'period': ""Q4 '24"", 'revenue': 13.53, 'unit': 'B', 'net_profit': 4.41}, {'period': ""Q3 '24"", 'revenue': 11440.0, 'unit': 'M', 'net_profit': 970.3}]",,,,,,,,,,,,,,,,,__nan__,__nan__
129,LMND,Lemonade Inc. Common Stock,,,,,,,,,,-27.52,0.949,498910,,,[],"[{'period': ""Q4 '25"", 'revenue': 228.1, 'unit': 'M', 'net_profit': -21.7}, {'period': ""Q3 '25"", 'revenue': 194.5, 'unit': 'M', 'net_profit': -37.5}, {'period': ""Q2 '25"", 'revenue': 164.1, 'unit': 'M', 'net_profit': -43.9}, {'period': ""Q1 '25"", 'revenue': 151.2, 'unit': 'M', 'net_profit': -62.4}, {'period': ""Q4 '24"", 'revenue': 148.8, 'unit': 'M', 'net_profit': -30.0}, {'period': ""Q3 '24"", 'revenue': 136.6, 'unit': 'M', 'net_profit': -67.7}]",,,,,,,,,,,,,,,,,__nan__,__nan__
130,LMT,Lockheed Martin Corporation Common Stock,,,,,,,,,,28.26,-8.585,506658,,,[],"[{'period': ""Q4 '25"", 'revenue': 20.33, 'unit': 'B', 'net_profit': 1.34}, {'period': ""Q3 '25"", 'revenue': 18.61, 'unit': 'B', 'net_profit': 1.62}, {'period': ""Q2 '25"", 'revenue': 18160.0, 'unit': 'M', 'net_profit': 342.0}, {'period': ""Q1 '25"", 'revenue': 17.96, 'unit': 'B', 'net_profit': 1.71}, {'period': ""Q4 '24"", 'revenue': 18620.0, 'unit': 'M', 'net_profit': 527.0}, {'period': ""Q3 '24"", 'revenue': 17.1, 'unit': 'B', 'net_profit': 1.62}]",,,,,,,,,,,,,,,,,__nan__,__nan__
131,LNC,Lincoln National Corporation Common Stock,,,,,,,,,,5.93,0.4,307547,,,[],"[{'period': ""Q4 '25"", 'revenue': 4920.0, 'unit': 'M', 'net_profit': 754.0}, {'period': ""Q3 '25"", 'revenue': 4590.0, 'unit': 'M', 'net_profit': 445.0}, {'period': ""Q2 '25"", 'revenue': 4070.0000000000005, 'unit': 'M', 'net_profit': 699.0}, {'period': ""Q1 '25"", 'revenue': 4720.0, 'unit': 'M', 'net_profit': -722.0}, {'period': ""Q4 '24"", 'revenue': 5.08, 'unit': 'B', 'net_profit': 1.69}, {'period': ""Q3 '24"", 'revenue': 4200.0, 'unit': 'M', 'net_profit': -528.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
132,LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),,,,,,,,,,15.26,0.15,79601,,,[],"[{'period': ""Q2 '26"", 'revenue': 194.36, 'unit': 'M', 'net_profit': 2.55}, {'period': ""Q1 '26"", 'revenue': 303.62, 'unit': 'M', 'net_profit': -64.28}, {'period': ""Q4 '25"", 'revenue': 153.11, 'unit': 'M', 'net_profit': -19.62}, {'period': ""Q3 '25"", 'revenue': 170.3, 'unit': 'M', 'net_profit': -1.09}, {'period': ""Q2 '25"", 'revenue': 452.57, 'unit': 'M', 'net_profit': 97.46}, {'period': ""Q1 '25"", 'revenue': 472.48, 'unit': 'M', 'net_profit': 232.85}]",,,,,,,,,,,,,,,,,__nan__,__nan__
133,LNFA,L&amp;F Acquisition Corp. Class A Ordinary Shares,,,,,,,,,,21.057692307692307,-3.45,265245,,,[],"[{'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.44}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 15.74}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -5.39}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 1.66}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -2.65}, {'period': ""Q1 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 10.59}]",,,,,,,,,,,,,,,,,__nan__,__nan__
134,LNN,Lindsay Corporation Common Stock,,,,,,,,,,17.44,-0.03,21752.84915,,,[],"[{'period': ""Q1 '26"", 'revenue': 155.82, 'unit': 'M', 'net_profit': 16.52}, {'period': ""Q4 '25"", 'revenue': 153.56, 'unit': 'M', 'net_profit': 10.81}, {'period': ""Q3 '25"", 'revenue': 169.46, 'unit': 'M', 'net_profit': 19.5}, {'period': ""Q2 '25"", 'revenue': 187.06, 'unit': 'M', 'net_profit': 26.58}, {'period': ""Q1 '25"", 'revenue': 166.28, 'unit': 'M', 'net_profit': 17.16}, {'period': ""Q4 '24"", 'revenue': 155.0, 'unit': 'M', 'net_profit': 12.74}]",,,,,,,,,,,,,,,,,__nan__,__nan__
135,LOKB,Live Oak Acquisition Corp. II Class A Common Stock,,,,,,,,,,0.0,-0.15,673114,,,[],"[{'period': ""Q4 '25"", 'revenue': 7.3, 'unit': 'M', 'net_profit': -31.82}, {'period': ""Q3 '25"", 'revenue': 10.11, 'unit': 'M', 'net_profit': -19.23}, {'period': ""Q2 '25"", 'revenue': 14.49, 'unit': 'M', 'net_profit': -49.08}, {'period': ""Q1 '25"", 'revenue': 14.02, 'unit': 'M', 'net_profit': -16.83}, {'period': ""Q4 '24"", 'revenue': 17.98, 'unit': 'M', 'net_profit': -39.86}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -12.05}]",,,,,,,,,,,,,,,,,__nan__,__nan__
136,LOKM,Live Oak Mobility Acquisition Corp. Class A Common Stock,,,,,,,,,,29.852941176470587,0.01,117364,,,[],"[{'period': ""Q3 '22"", 'revenue': 0.0, 'unit': 'K', 'net_profit': 924.37}, {'period': ""Q2 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 5.96}, {'period': ""Q1 '22"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 14.1}, {'period': ""Q4 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 2.11}, {'period': ""Q3 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': 3.0}, {'period': ""Q2 '21"", 'revenue': 0.0, 'unit': 'M', 'net_profit': -1.35}]",,,,,,,,,,,,,,,,,__nan__,__nan__
137,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,,,,,,,,,,69.47,0.41,52024,,,[],"[{'period': ""Q4 '25"", 'revenue': 227.42, 'unit': 'B', 'net_profit': 6.31}, {'period': ""Q3 '25"", 'revenue': 209.27, 'unit': 'B', 'net_profit': -8.47}, {'period': ""Q2 '25"", 'revenue': 174510.0, 'unit': 'M', 'net_profit': 397.32}, {'period': ""Q1 '25"", 'revenue': 163.15, 'unit': 'B', 'net_profit': 21.47}, {'period': ""Q4 '24"", 'revenue': 213.19, 'unit': 'B', 'net_profit': 32.18}, {'period': ""Q3 '24"", 'revenue': 180.69, 'unit': 'B', 'net_profit': 20.93}]",,,,,,,,,,,,,,,,,__nan__,__nan__
138,LOW,Lowe's Companies Inc. Common Stock,,,,,,,,,,19.68,3.1,476586.74813,,,[],"[{'period': ""Q4 '25"", 'revenue': 20580.0, 'unit': 'M', 'net_profit': 999.0}, {'period': ""Q3 '25"", 'revenue': 20.81, 'unit': 'B', 'net_profit': 1.62}, {'period': ""Q2 '25"", 'revenue': 23.96, 'unit': 'B', 'net_profit': 2.4}, {'period': ""Q1 '25"", 'revenue': 20.93, 'unit': 'B', 'net_profit': 1.64}, {'period': ""Q4 '24"", 'revenue': 18.55, 'unit': 'B', 'net_profit': 1.12}, {'period': ""Q3 '24"", 'revenue': 20.17, 'unit': 'B', 'net_profit': 1.7}]",,,,,,,,,,,,,,,,,__nan__,__nan__
139,LPG,Dorian LPG Ltd. Common Stock,,,,,,,,,,11.9,0.32,70559,,,[],"[{'period': ""Q3 '26"", 'revenue': 119.96, 'unit': 'M', 'net_profit': 47.19}, {'period': ""Q2 '26"", 'revenue': 120.63, 'unit': 'M', 'net_profit': 55.38}, {'period': ""Q1 '26"", 'revenue': 84.21, 'unit': 'M', 'net_profit': 10.08}, {'period': ""Q4 '25"", 'revenue': 75.89, 'unit': 'M', 'net_profit': 8.09}, {'period': ""Q3 '25"", 'revenue': 80.67, 'unit': 'M', 'net_profit': 21.36}, {'period': ""Q2 '25"", 'revenue': 82.43, 'unit': 'M', 'net_profit': 9.43}]",,,,,,,,,,,,,,,,,__nan__,__nan__
140,LPI,Laredo Petroleum Inc. Common Stock,,,,,,,,,,0.0,0.54,678106,,,[],"[{'period': ""Q3 '25"", 'revenue': 420.83, 'unit': 'M', 'net_profit': -353.52}, {'period': ""Q2 '25"", 'revenue': 429.63, 'unit': 'M', 'net_profit': -582.57}, {'period': ""Q1 '25"", 'revenue': 512.18, 'unit': 'M', 'net_profit': -18.84}, {'period': ""Q4 '24"", 'revenue': 737.22, 'unit': 'M', 'net_profit': -754.66}, {'period': ""Q3 '24"", 'revenue': 459.23, 'unit': 'M', 'net_profit': 215.3}, {'period': ""Q2 '24"", 'revenue': 476.37, 'unit': 'M', 'net_profit': 36.7}]",,,,,,,,,,,,,,,,,__nan__,__nan__
141,LPL,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,,,,,,,,,,24.97,-0.145,766898,,,[],"[{'period': ""Q4 '25"", 'revenue': 7200.0, 'unit': 'B', 'net_profit': -356.12}, {'period': ""Q3 '25"", 'revenue': 6960.0, 'unit': 'B', 'net_profit': -20.66}, {'period': ""Q2 '25"", 'revenue': 5590.0, 'unit': 'B', 'net_profit': 865.81}, {'period': ""Q1 '25"", 'revenue': 6070.0, 'unit': 'B', 'net_profit': -262.73}, {'period': ""Q4 '24"", 'revenue': 7830.0, 'unit': 'B', 'net_profit': -917.76}, {'period': ""Q3 '24"", 'revenue': 6820.0, 'unit': 'B', 'net_profit': -355.16}]",,,,,,,,,,,,,,,,,__nan__,__nan__
142,LPX,Louisiana-Pacific Corporation Common Stock,,,,,,,,,,34.31,0.08000275,106860,,,[],"[{'period': ""Q4 '25"", 'revenue': 567.0, 'unit': 'M', 'net_profit': -8.0}, {'period': ""Q3 '25"", 'revenue': 663.0, 'unit': 'M', 'net_profit': 9.0}, {'period': ""Q2 '25"", 'revenue': 755.0, 'unit': 'M', 'net_profit': 54.0}, {'period': ""Q1 '25"", 'revenue': 724.0, 'unit': 'M', 'net_profit': 91.0}, {'period': ""Q4 '24"", 'revenue': 680.0, 'unit': 'M', 'net_profit': 62.0}, {'period': ""Q3 '24"", 'revenue': 722.0, 'unit': 'M', 'net_profit': 90.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
143,LRN,Stride Inc. Common Stock,,,,,,,,,,13.04,-0.75,98257,,,[],"[{'period': ""Q2 '26"", 'revenue': 631.26, 'unit': 'M', 'net_profit': 99.48}, {'period': ""Q1 '26"", 'revenue': 620.88, 'unit': 'M', 'net_profit': 68.8}, {'period': ""Q4 '25"", 'revenue': 653.65, 'unit': 'M', 'net_profit': 51.32}, {'period': ""Q3 '25"", 'revenue': 613.38, 'unit': 'M', 'net_profit': 99.35}, {'period': ""Q2 '25"", 'revenue': 587.21, 'unit': 'M', 'net_profit': 96.39}, {'period': ""Q1 '25"", 'revenue': 551.08, 'unit': 'M', 'net_profit': 40.88}]",,,,,,,,,,,,,,,,,__nan__,__nan__
144,LSI,Life Storage Inc. Common Stock,,,,,,,,,,30.953488372093023,-1.02,7208602,,,[],"[{'period': ""Q1 '23"", 'revenue': 267.71, 'unit': 'M', 'net_profit': 118.93}, {'period': ""Q4 '22"", 'revenue': 269.67, 'unit': 'M', 'net_profit': 66.28}, {'period': ""Q3 '22"", 'revenue': 268.0, 'unit': 'M', 'net_profit': 73.3}, {'period': ""Q2 '22"", 'revenue': 251.84, 'unit': 'M', 'net_profit': 92.26}, {'period': ""Q1 '22"", 'revenue': 228.63, 'unit': 'M', 'net_profit': 73.58}, {'period': ""Q4 '21"", 'revenue': 216.77, 'unit': 'M', 'net_profit': 74.14}]",,,,,,,,,,,,,,,,,__nan__,__nan__
145,LSPD,Lightspeed POS Inc. Subordinate Voting Shares,,,,,,,,,,-1.86,-0.01,384246,,,[],"[{'period': ""Q3 '26"", 'revenue': 312.35, 'unit': 'M', 'net_profit': -33.58}, {'period': ""Q2 '26"", 'revenue': 318.96, 'unit': 'M', 'net_profit': -32.7}, {'period': ""Q1 '26"", 'revenue': 309.97, 'unit': 'M', 'net_profit': -50.38}, {'period': ""Q4 '25"", 'revenue': 253.42, 'unit': 'M', 'net_profit': -575.94}, {'period': ""Q3 '25"", 'revenue': 280.13, 'unit': 'M', 'net_profit': -26.59}, {'period': ""Q2 '25"", 'revenue': 277.18, 'unit': 'M', 'net_profit': -29.66}]",,,,,,,,,,,,,,,,,__nan__,__nan__
146,LTC,LTC Properties Inc. Common Stock,,,,,,,,,,14.93,0.395,72146,,,[],"[{'period': ""Q4 '25"", 'revenue': 84.29, 'unit': 'M', 'net_profit': 102.19}, {'period': ""Q3 '25"", 'revenue': 69.29, 'unit': 'M', 'net_profit': -20.0}, {'period': ""Q2 '25"", 'revenue': 60.24, 'unit': 'M', 'net_profit': 15.09}, {'period': ""Q1 '25"", 'revenue': 49.03, 'unit': 'M', 'net_profit': 20.68}, {'period': ""Q4 '24"", 'revenue': 52.58, 'unit': 'M', 'net_profit': 18.08}, {'period': ""Q3 '24"", 'revenue': 55.78, 'unit': 'M', 'net_profit': 29.37}]",,,,,,,,,,,,,,,,,__nan__,__nan__
147,LTHM,Livent Corporation Common Stock,,,,,,,,,,9.172222222222222,-1.54,52055443,,,[],"[{'period': ""Q3 '23"", 'revenue': 211.4, 'unit': 'M', 'net_profit': 87.4}, {'period': ""Q2 '23"", 'revenue': 235.8, 'unit': 'M', 'net_profit': 90.2}, {'period': ""Q1 '23"", 'revenue': 253.5, 'unit': 'M', 'net_profit': 114.8}, {'period': ""Q4 '22"", 'revenue': 219.4, 'unit': 'M', 'net_profit': 82.7}, {'period': ""Q3 '22"", 'revenue': 231.6, 'unit': 'M', 'net_profit': 77.6}, {'period': ""Q2 '22"", 'revenue': 218.7, 'unit': 'M', 'net_profit': 60.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
148,LU,Lufax Holding Ltd American Depositary Shares two of which representing one Ordinary Share,,,,,,,,,,-2.28,0.00500005,226658,,,[],"[{'period': ""Q3 '24"", 'revenue': 4450.0, 'unit': 'M', 'net_profit': -874.81}, {'period': ""Q2 '24"", 'revenue': 5980.0, 'unit': 'M', 'net_profit': -792.07}, {'period': ""Q1 '24"", 'revenue': 6960.0, 'unit': 'M', 'net_profit': -870.46}, {'period': ""Q4 '23"", 'revenue': 14540.0, 'unit': 'M', 'net_profit': -844.24}, {'period': ""Q3 '23"", 'revenue': 6570.0, 'unit': 'M', 'net_profit': 93.78}, {'period': ""Q2 '23"", 'revenue': 7700.0, 'unit': 'M', 'net_profit': 965.35}]",,,,,,,,,,,,,,,,,__nan__,__nan__
149,LUB,Luby's Inc. Common Stock,,,,,,,,,,0.0,0.0,1020129,,,[],"[{'period': ""Q2 '22"", 'revenue': 41.95, 'unit': 'M', 'net_profit': -3.0}, {'period': ""Q1 '22"", 'revenue': 41.95, 'unit': 'M', 'net_profit': -3.0}, {'period': ""Q4 '21"", 'revenue': 22.95, 'unit': 'M', 'net_profit': 21.96}, {'period': ""Q3 '21"", 'revenue': 18.99, 'unit': 'M', 'net_profit': -24.98}, {'period': ""Q2 '21"", 'revenue': 68560.0, 'unit': 'K', 'net_profit': -3.8}, {'period': ""Q1 '21"", 'revenue': 41.95, 'unit': 'M', 'net_profit': -3.02}]",,,,,,,,,,,,,,,,,__nan__,__nan__
150,LUMN,Lumen Technologies Inc. Common Stock,,,,,,,,,,-3.74,-0.12,2082393,,,[],"[{'period': ""Q4 '25"", 'revenue': 3040.0, 'unit': 'M', 'net_profit': -2.0}, {'period': ""Q3 '25"", 'revenue': 3090.0, 'unit': 'M', 'net_profit': -621.0}, {'period': ""Q2 '25"", 'revenue': 3090.0, 'unit': 'M', 'net_profit': -915.0}, {'period': ""Q1 '25"", 'revenue': 3180.0, 'unit': 'M', 'net_profit': -201.0}, {'period': ""Q4 '24"", 'revenue': 3330.0, 'unit': 'M', 'net_profit': 85.0}, {'period': ""Q3 '24"", 'revenue': 3220.0, 'unit': 'M', 'net_profit': -148.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
151,LUV,Southwest Airlines Company Common Stock,,,,,,,,,,46.41,-0.7,1579757,,,[],"[{'period': ""Q4 '25"", 'revenue': 7440.0, 'unit': 'M', 'net_profit': 323.0}, {'period': ""Q3 '25"", 'revenue': 6950.0, 'unit': 'M', 'net_profit': 54.0}, {'period': ""Q2 '25"", 'revenue': 7240.0, 'unit': 'M', 'net_profit': 213.0}, {'period': ""Q1 '25"", 'revenue': 6430.0, 'unit': 'M', 'net_profit': -149.0}, {'period': ""Q4 '24"", 'revenue': 6930.0, 'unit': 'M', 'net_profit': 261.0}, {'period': ""Q3 '24"", 'revenue': 6870.0, 'unit': 'M', 'net_profit': 67.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
152,LVS,Las Vegas Sands Corp. Common Stock,,,,,,,,,,22.13,0.31,569264,,,[],"[{'period': ""Q4 '25"", 'revenue': 3650.0, 'unit': 'M', 'net_profit': 395.0}, {'period': ""Q3 '25"", 'revenue': 3330.0, 'unit': 'M', 'net_profit': 419.0}, {'period': ""Q2 '25"", 'revenue': 3170.0, 'unit': 'M', 'net_profit': 461.0}, {'period': ""Q1 '25"", 'revenue': 2860.0, 'unit': 'M', 'net_profit': 352.0}, {'period': ""Q4 '24"", 'revenue': 2900.0, 'unit': 'M', 'net_profit': 324.0}, {'period': ""Q3 '24"", 'revenue': 2680.0, 'unit': 'M', 'net_profit': 275.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
153,LW,Lamb Weston Holdings Inc. Common Stock ,,,,,,,,,,14.99,-0.225,365060,,,[],"[{'period': ""Q2 '26"", 'revenue': 1620.0, 'unit': 'M', 'net_profit': 62.1}, {'period': ""Q1 '26"", 'revenue': 1660.0, 'unit': 'M', 'net_profit': 64.3}, {'period': ""Q4 '25"", 'revenue': 1680.0, 'unit': 'M', 'net_profit': 119.9}, {'period': ""Q3 '25"", 'revenue': 1520.0, 'unit': 'M', 'net_profit': 146.0}, {'period': ""Q2 '25"", 'revenue': 1600.0, 'unit': 'M', 'net_profit': -36.1}, {'period': ""Q1 '25"", 'revenue': 1650.0, 'unit': 'M', 'net_profit': 127.4}]",,,,,,,,,,,,,,,,,__nan__,__nan__
154,LXP,Lexington Realty Trust Common Stock,,,,,,,,,,25.78,0.805,43796,,,[],"[{'period': ""Q4 '25"", 'revenue': 86.74, 'unit': 'M', 'net_profit': 28.77}, {'period': ""Q3 '25"", 'revenue': 86.9, 'unit': 'M', 'net_profit': 36.19}, {'period': ""Q2 '25"", 'revenue': 87.72, 'unit': 'M', 'net_profit': 29.13}, {'period': ""Q1 '25"", 'revenue': 88.86, 'unit': 'M', 'net_profit': 18.98}, {'period': ""Q4 '24"", 'revenue': 100.85, 'unit': 'M', 'net_profit': 33.03}, {'period': ""Q3 '24"", 'revenue': 85.57, 'unit': 'M', 'net_profit': 6.35}]",,,,,,,,,,,,,,,,,__nan__,__nan__
155,LXU,LSB Industries Inc. Common Stock,,,,,,,,,,46.6,-0.455,853270,,,[],"[{'period': ""Q4 '25"", 'revenue': 165.05, 'unit': 'M', 'net_profit': 16.13}, {'period': ""Q3 '25"", 'revenue': 155.43, 'unit': 'M', 'net_profit': 7.12}, {'period': ""Q2 '25"", 'revenue': 151.3, 'unit': 'M', 'net_profit': 3.01}, {'period': ""Q1 '25"", 'revenue': 143.43, 'unit': 'M', 'net_profit': -1.64}, {'period': ""Q4 '24"", 'revenue': 134.91, 'unit': 'M', 'net_profit': -9.15}, {'period': ""Q3 '24"", 'revenue': 109.22, 'unit': 'M', 'net_profit': -25.38}]",,,,,,,,,,,,,,,,,__nan__,__nan__
156,LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),,,,,,,,,,-33.31,2.16,2950615.02116,,,[],"[{'period': ""Q4 '25"", 'revenue': 7090.0, 'unit': 'M', 'net_profit': -140.0}, {'period': ""Q3 '25"", 'revenue': 7730.0, 'unit': 'M', 'net_profit': -892.0}, {'period': ""Q2 '25"", 'revenue': 7660.0, 'unit': 'M', 'net_profit': 114.0}, {'period': ""Q1 '25"", 'revenue': 7680.0, 'unit': 'M', 'net_profit': 175.0}, {'period': ""Q4 '24"", 'revenue': 9500.0, 'unit': 'M', 'net_profit': -598.0}, {'period': ""Q3 '24"", 'revenue': 8600.0, 'unit': 'M', 'net_profit': 570.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
157,LYG,Lloyds Banking Group Plc American Depositary Shares,,,,,,,,,,13.16,0.03499998,12515051,,,[],"[{'period': ""Q4 '25"", 'revenue': 50.75, 'unit': 'B', 'net_profit': 1.27}, {'period': ""Q3 '25"", 'revenue': -4330.0, 'unit': 'M', 'net_profit': 738.0}, {'period': ""Q2 '25"", 'revenue': 13.88, 'unit': 'B', 'net_profit': 1.51}, {'period': ""Q1 '25"", 'revenue': 4.7, 'unit': 'B', 'net_profit': 1.13}, {'period': ""Q4 '24"", 'revenue': 24140.0, 'unit': 'M', 'net_profit': 644.0}, {'period': ""Q3 '24"", 'revenue': -5.11, 'unit': 'B', 'net_profit': 1.36}]",,,,,,,,,,,,,,,,,__nan__,__nan__
158,LYV,Live Nation Entertainment Inc. Common Stock,,,,,,,,,,-650.87,3.99,409559,,,[],"[{'period': ""Q4 '25"", 'revenue': 6310.0, 'unit': 'M', 'net_profit': -202.1}, {'period': ""Q3 '25"", 'revenue': 8500.0, 'unit': 'M', 'net_profit': 431.46}, {'period': ""Q2 '25"", 'revenue': 7010.0, 'unit': 'M', 'net_profit': 243.41}, {'period': ""Q1 '25"", 'revenue': 3380.0, 'unit': 'M', 'net_profit': 23.2}, {'period': ""Q4 '24"", 'revenue': 5680.0, 'unit': 'M', 'net_profit': 200.99}, {'period': ""Q3 '24"", 'revenue': 7650.0, 'unit': 'M', 'net_profit': 451.81}]",,,,,,,,,,,,,,,,,__nan__,__nan__
159,LZB,La-Z-Boy Incorporated Common Stock,,,,,,,,,,15.98,0.01,37247,,,[],"[{'period': ""Q3 '26"", 'revenue': 541.59, 'unit': 'M', 'net_profit': 21.65}, {'period': ""Q2 '26"", 'revenue': 522.48, 'unit': 'M', 'net_profit': 28.86}, {'period': ""Q1 '26"", 'revenue': 492.23, 'unit': 'M', 'net_profit': 18.2}, {'period': ""Q4 '25"", 'revenue': 570.87, 'unit': 'M', 'net_profit': 14.93}, {'period': ""Q3 '25"", 'revenue': 521.78, 'unit': 'M', 'net_profit': 28.43}, {'period': ""Q2 '25"", 'revenue': 521.03, 'unit': 'M', 'net_profit': 30.04}]",,,,,,,,,,,,,,,,,__nan__,__nan__
160,M,Macy's Inc Common Stock,,,,,,,,,,7.67,-0.155,1465376,,,[],"[{'period': ""Q4 '25"", 'revenue': 7920.0, 'unit': 'M', 'net_profit': 506.0}, {'period': ""Q3 '25"", 'revenue': 4910.0, 'unit': 'M', 'net_profit': 11.0}, {'period': ""Q2 '25"", 'revenue': 5000.0, 'unit': 'M', 'net_profit': 87.0}, {'period': ""Q1 '25"", 'revenue': 4790.0, 'unit': 'M', 'net_profit': 38.0}, {'period': ""Q4 '24"", 'revenue': 8010.0, 'unit': 'M', 'net_profit': 342.0}, {'period': ""Q3 '24"", 'revenue': 4900.0, 'unit': 'M', 'net_profit': 28.0}]",,,,,,,,,,,,,,,,,__nan__,__nan__
161,MA,Mastercard Incorporated Common Stock,,,,,,,,,,29.91,9.57,721171,,,[],"[{'period': ""Q4 '25"", 'revenue': 8.81, 'unit': 'B', 'net_profit': 4.06}, {'period': ""Q3 '25"", 'revenue': 8.6, 'unit': 'B', 'net_profit': 3.93}, {'period': ""Q2 '25"", 'revenue': 8.13, 'unit': 'B', 'net_profit': 3.7}, {'period': ""Q1 '25"", 'revenue': 7.25, 'unit': 'B', 'net_profit': 3.28}, {'period': ""Q4 '24"", 'revenue': 7.49, 'unit': 'B', 'net_profit': 3.34}, {'period': ""Q3 '24"", 'revenue': 7.37, 'unit': 'B', 'net_profit': 3.26}]",,,,,,,,,,,,,,,,,__nan__,__nan__
162,MAA,Mid-America Apartment Communities Inc. Common Stock,,,,,,,,,,32.42,2.29,80611,,,[],"[{'period': ""Q4 '25"", 'revenue': 555.56, 'unit': 'M', 'net_profit': 57.57}, {'period': ""Q3 '25"", 'revenue': 554.37, 'unit': 'M', 'net_profit': 99.54}, {'period': ""Q2 '25"", 'revenue': 549.9, 'unit': 'M', 'net_profit': 108.13}, {'period': ""Q1 '25"", 'revenue': 549.29, 'unit': 'M', 'net_profit': 181.67}, {'period': ""Q4 '24"", 'revenue': 549.83, 'unit': 'M', 'net_profit': 166.65}, {'period': ""Q3 '24"", 'revenue': 551.13, 'unit': 'M', 'net_profit': 115.19}]",,,,,,,,,,,,,,,,,__nan__,__nan__
